EuroPheno.stock_id,pheno_date,who,measurement_no,leaf_length_cm,leaf_width_cm,leaf_ligule,stem_count,canopy_height
27874,29/05/2014,eey9,0,,,,238,71
27874,29/05/2014,eey9,1,21.6,1.3,True,,
27874,29/05/2014,eey9,2,41.6,1.6,True,,
27874,29/05/2014,eey9,3,52.0,1.6,False,,
27874,03/06/2014,eey9,0,,,,115,80
27874,03/06/2014,eey9,1,21.6,1.3,True,,
27874,03/06/2014,eey9,2,41.6,1.6,True,,
27874,03/06/2014,eey9,3,53.4,1.3,True,,
27874,03/06/2014,eey9,4,33.5,1.6,False,,
27874,11/06/2014,eey9,0,,,,120,97
27874,11/06/2014,eey9,1,21.6,1.3,True,,
27874,11/06/2014,eey9,2,41.6,1.6,True,,
27874,11/06/2014,eey9,3,53.4,1.3,True,,
27874,11/06/2014,eey9,4,56.5,1.8,True,,
27874,11/06/2014,eey9,5,37.9,1.8,False,,
27874,20/06/2014,eey9,0,,,,119,119
27874,20/06/2014,eey9,1,21.6,1.3,True,,
27874,20/06/2014,eey9,2,41.6,1.6,True,,
27874,20/06/2014,eey9,3,53.4,1.3,True,,
27874,20/06/2014,eey9,4,56.5,1.8,True,,
27874,20/06/2014,eey9,5,59.3,1.7,True,,
27874,20/06/2014,eey9,6,48.3,1.7,False,,
27874,20/06/2014,eey9,7,24.3,0.8,False,,
27874,27/06/2014,eey9,0,,,,139,124
27874,27/06/2014,eey9,1,21.6,1.3,True,,
27874,27/06/2014,eey9,2,41.6,1.6,True,,
27874,27/06/2014,eey9,3,53.4,1.3,True,,
27874,27/06/2014,eey9,4,56.5,1.8,True,,
27874,27/06/2014,eey9,5,59.3,1.7,True,,
27874,27/06/2014,eey9,6,57.6,1.8,False,,
27874,27/06/2014,eey9,7,38.5,1.1,False,,
27874,27/06/2014,eey9,8,18.1,0.1,False,,
27874,01/07/2014,eey9,0,,,,147,135
27874,01/07/2014,eey9,1,21.6,1.3,True,,
27874,01/07/2014,eey9,2,41.6,1.6,True,,
27874,01/07/2014,eey9,3,53.4,1.3,True,,
27874,01/07/2014,eey9,4,56.5,1.8,True,,
27874,01/07/2014,eey9,5,59.3,1.7,True,,
27874,01/07/2014,eey9,6,59.0,1.8,False,,
27874,01/07/2014,eey9,7,47.5,1.5,False,,
27874,01/07/2014,eey9,8,19.2,0.4,False,,
27874,09/07/2014,eey9,0,,,,152,135
27874,09/07/2014,eey9,1,21.6,1.3,True,,
27874,09/07/2014,eey9,2,41.6,1.6,True,,
27874,09/07/2014,eey9,3,53.4,1.3,True,,
27874,09/07/2014,eey9,4,56.5,1.8,True,,
27874,09/07/2014,eey9,5,59.3,1.7,True,,
27874,09/07/2014,eey9,6,62.0,1.8,True,,
27874,09/07/2014,eey9,7,57.2,1.6,False,,
27874,09/07/2014,eey9,8,29.3,1.2,False,,
27874,18/07/2014,eey9,0,,,,197,141
27874,18/07/2014,eey9,1,21.6,1.3,True,,
27874,18/07/2014,eey9,2,41.6,1.6,True,,
27874,18/07/2014,eey9,3,53.4,1.3,True,,
27874,18/07/2014,eey9,4,56.5,1.8,True,,
27874,18/07/2014,eey9,5,59.3,1.7,True,,
27874,18/07/2014,eey9,6,62.0,1.8,True,,
27874,18/07/2014,eey9,7,63.4,1.8,True,,
27874,18/07/2014,eey9,8,46.2,1.7,False,,
27874,18/07/2014,eey9,9,24.4,0.3,False,,
27874,23/07/2014,eey9,0,,,,198,150
27874,23/07/2014,eey9,3,53.4,1.3,True,,
27874,23/07/2014,eey9,4,56.5,1.8,True,,
27874,23/07/2014,eey9,5,59.3,1.7,True,,
27874,23/07/2014,eey9,6,62.0,1.8,True,,
27874,23/07/2014,eey9,7,63.4,1.8,True,,
27874,23/07/2014,eey9,8,47.6,1.7,True,,
27874,23/07/2014,eey9,9,34.1,1.2,False,,
27874,01/08/2014,eey9,0,,,,216,146
27874,01/08/2014,eey9,3,53.4,1.3,True,,
27874,01/08/2014,eey9,4,56.5,1.8,True,,
27874,01/08/2014,eey9,5,59.3,1.7,True,,
27874,01/08/2014,eey9,6,62.0,1.8,True,,
27874,01/08/2014,eey9,7,63.4,1.8,True,,
27874,01/08/2014,eey9,8,47.6,1.7,True,,
27874,01/08/2014,eey9,9,36.6,1.7,True,,
27874,01/08/2014,eey9,10,20.2,1.2,True,,
27874,01/08/2014,eey9,11,11.0,0.1,True,,
27874,09/08/2014,eey9,0,,,,194,149
27874,09/08/2014,eey9,3,53.4,1.3,True,,
27874,09/08/2014,eey9,4,56.5,1.8,True,,
27874,09/08/2014,eey9,5,59.3,1.7,True,,
27874,09/08/2014,eey9,6,62.0,1.8,True,,
27874,09/08/2014,eey9,7,63.4,1.8,True,,
27874,09/08/2014,eey9,8,47.6,1.7,True,,
27874,09/08/2014,eey9,9,36.6,1.7,True,,
27874,09/08/2014,eey9,10,20.2,1.2,True,,
27874,09/08/2014,eey9,11,11.0,0.1,True,,
27874,16/08/2014,eey9,0,,,,213,144
27874,16/08/2014,eey9,3,53.4,1.3,True,,
27874,16/08/2014,eey9,4,56.5,1.8,True,,
27874,16/08/2014,eey9,5,59.3,1.7,True,,
27874,16/08/2014,eey9,6,62.0,1.8,True,,
27874,16/08/2014,eey9,7,63.4,1.8,True,,
27874,16/08/2014,eey9,8,47.6,1.7,True,,
27874,16/08/2014,eey9,9,36.6,1.7,True,,
27874,16/08/2014,eey9,10,20.2,1.2,True,,
27874,16/08/2014,eey9,11,11.0,0.1,True,,
27874,21/08/2014,eey9,0,,,,211,141
27874,21/08/2014,eey9,3,53.4,1.3,True,,
27874,21/08/2014,eey9,4,56.5,1.8,True,,
27874,21/08/2014,eey9,5,59.3,1.7,True,,
27874,21/08/2014,eey9,6,62.0,1.8,True,,
27874,21/08/2014,eey9,7,63.4,1.8,True,,
27874,21/08/2014,eey9,8,47.6,1.7,True,,
27874,21/08/2014,eey9,9,36.6,1.7,True,,
27874,21/08/2014,eey9,10,20.2,1.2,True,,
27874,21/08/2014,eey9,11,11.0,0.1,True,,
27874,28/08/2014,eey9,0,,,,207,145
27874,28/08/2014,eey9,3,53.4,1.3,True,,
27874,28/08/2014,eey9,4,56.5,1.8,True,,
27874,28/08/2014,eey9,5,59.3,1.7,True,,
27874,28/08/2014,eey9,6,62.0,1.8,True,,
27874,28/08/2014,eey9,7,63.4,1.8,True,,
27874,28/08/2014,eey9,8,47.6,1.7,True,,
27874,28/08/2014,eey9,9,36.6,1.7,True,,
27874,28/08/2014,eey9,10,20.2,1.2,True,,
27874,28/08/2014,eey9,11,11.0,0.1,True,,
27874,02/09/2014,eey9,0,,,,201,148
27874,02/09/2014,eey9,3,53.4,1.3,True,,
27874,02/09/2014,eey9,4,56.5,1.8,True,,
27874,02/09/2014,eey9,5,59.3,1.7,True,,
27874,02/09/2014,eey9,6,62.0,1.8,True,,
27874,02/09/2014,eey9,7,63.4,1.8,True,,
27874,02/09/2014,eey9,8,47.6,1.7,True,,
27874,02/09/2014,eey9,9,36.6,1.7,True,,
27874,02/09/2014,eey9,10,20.2,1.2,True,,
27874,02/09/2014,eey9,11,11.0,0.1,True,,
27874,12/09/2014,eey9,0,,,,218,148
27874,12/09/2014,eey9,3,53.4,1.3,True,,
27874,12/09/2014,eey9,4,56.5,1.8,True,,
27874,12/09/2014,eey9,5,59.3,1.7,True,,
27874,12/09/2014,eey9,6,62.0,1.8,True,,
27874,12/09/2014,eey9,7,63.4,1.8,True,,
27874,12/09/2014,eey9,8,47.6,1.7,True,,
27874,12/09/2014,eey9,9,36.6,1.7,True,,
27874,12/09/2014,eey9,10,20.2,1.2,True,,
27874,12/09/2014,eey9,11,11.0,0.1,True,,
27874,16/09/2014,eey9,0,,,,218,145
27874,16/09/2014,eey9,3,53.4,1.3,True,,
27874,16/09/2014,eey9,4,56.5,1.8,True,,
27874,16/09/2014,eey9,5,59.3,1.7,True,,
27874,16/09/2014,eey9,6,62.0,1.8,True,,
27874,16/09/2014,eey9,7,63.4,1.8,True,,
27874,16/09/2014,eey9,8,47.6,1.7,True,,
27874,16/09/2014,eey9,9,36.6,1.7,True,,
27874,16/09/2014,eey9,10,20.2,1.2,True,,
27874,16/09/2014,eey9,11,11.0,0.1,True,,
27874,22/10/2014,eey9,0,,,,185,140
27874,03/11/2014,eey9,0,,,,232,136
27829,29/05/2014,eey9,0,,,,116,33
27829,29/05/2014,eey9,1,21.0,0.8,True,,
27829,29/05/2014,eey9,2,28.3,1.0,True,,
27829,29/05/2014,eey9,3,26.0,1.1,False,,
27829,03/06/2014,eey9,0,,,,76,43
27829,03/06/2014,eey9,1,21.0,0.8,True,,
27829,03/06/2014,eey9,2,28.3,1.0,True,,
27829,03/06/2014,eey9,3,31.5,0.9,True,,
27829,03/06/2014,eey9,4,23.5,1.1,False,,
27829,11/06/2014,eey9,0,,,,73,52
27829,11/06/2014,eey9,1,21.0,0.8,True,,
27829,11/06/2014,eey9,2,28.3,1.0,True,,
27829,11/06/2014,eey9,3,31.5,0.9,True,,
27829,11/06/2014,eey9,4,36.7,1.1,False,,
27829,11/06/2014,eey9,5,29.0,1.0,False,,
27829,11/06/2014,eey9,6,18.6,1.1,False,,
27829,20/06/2014,eey9,0,,,,71,71
27829,20/06/2014,eey9,1,21.0,0.8,True,,
27829,20/06/2014,eey9,2,28.3,1.0,True,,
27829,20/06/2014,eey9,3,31.5,0.9,True,,
27829,20/06/2014,eey9,4,36.7,1.1,True,,
27829,20/06/2014,eey9,5,41.5,1.1,True,,
27829,20/06/2014,eey9,6,40.2,2.0,False,,
27829,20/06/2014,eey9,7,18.0,0.7,False,,
27829,27/06/2014,eey9,0,,,,71,80
27829,27/06/2014,eey9,1,21.0,0.8,True,,
27829,27/06/2014,eey9,2,28.3,1.0,True,,
27829,27/06/2014,eey9,3,31.5,0.9,True,,
27829,27/06/2014,eey9,4,36.7,1.1,True,,
27829,27/06/2014,eey9,5,41.5,1.1,True,,
27829,27/06/2014,eey9,6,44.0,0.9,True,,
27829,27/06/2014,eey9,7,30.5,0.9,False,,
27829,27/06/2014,eey9,8,21.3,0.5,False,,
27829,01/07/2014,eey9,0,,,,71,76
27829,01/07/2014,eey9,1,21.0,0.8,True,,
27829,01/07/2014,eey9,2,28.3,1.0,True,,
27829,01/07/2014,eey9,3,31.5,0.9,True,,
27829,01/07/2014,eey9,4,36.7,1.1,True,,
27829,01/07/2014,eey9,5,41.5,1.1,True,,
27829,01/07/2014,eey9,6,44.0,0.9,True,,
27829,01/07/2014,eey9,7,41.8,0.7,False,,
27829,01/07/2014,eey9,8,27.5,0.6,False,,
27829,01/07/2014,eey9,9,13.0,0.1,False,,
27829,09/07/2014,eey9,0,,,,84,80
27829,09/07/2014,eey9,1,21.0,0.8,True,,
27829,09/07/2014,eey9,2,28.3,1.0,True,,
27829,09/07/2014,eey9,3,31.5,0.9,True,,
27829,09/07/2014,eey9,4,36.7,1.1,True,,
27829,09/07/2014,eey9,5,41.5,1.1,True,,
27829,09/07/2014,eey9,6,44.0,0.9,True,,
27829,09/07/2014,eey9,7,45.3,0.8,False,,
27829,09/07/2014,eey9,8,38.9,0.8,False,,
27829,09/07/2014,eey9,9,26.8,0.6,False,,
27829,09/07/2014,eey9,10,5.1,0.1,False,,
27829,18/07/2014,eey9,0,,,,95,82
27829,18/07/2014,eey9,1,21.0,0.8,True,,
27829,18/07/2014,eey9,2,28.3,1.0,True,,
27829,18/07/2014,eey9,3,31.5,0.9,True,,
27829,18/07/2014,eey9,4,36.7,1.1,True,,
27829,18/07/2014,eey9,5,41.5,1.1,True,,
27829,18/07/2014,eey9,6,44.0,0.9,True,,
27829,18/07/2014,eey9,7,45.6,0.8,True,,
27829,18/07/2014,eey9,8,41.2,0.8,True,,
27829,18/07/2014,eey9,9,39.2,0.8,False,,
27829,18/07/2014,eey9,10,27.2,0.7,False,,
27829,18/07/2014,eey9,11,14.5,0.1,False,,
27829,23/07/2014,eey9,0,,,,96,86
27829,23/07/2014,eey9,1,21.0,0.8,True,,
27829,23/07/2014,eey9,2,28.3,1.0,True,,
27829,23/07/2014,eey9,3,31.5,0.9,True,,
27829,23/07/2014,eey9,4,36.7,1.1,True,,
27829,23/07/2014,eey9,5,41.5,1.1,True,,
27829,23/07/2014,eey9,6,44.0,0.9,True,,
27829,23/07/2014,eey9,7,45.6,0.8,True,,
27829,23/07/2014,eey9,8,41.2,0.8,True,,
27829,23/07/2014,eey9,9,41.1,0.8,True,,
27829,23/07/2014,eey9,10,35.3,0.8,False,,
27829,23/07/2014,eey9,11,24.3,0.5,False,,
27829,23/07/2014,eey9,12,7.5,0.1,False,,
27829,01/08/2014,eey9,0,,,,118,85
27829,01/08/2014,eey9,1,21.0,0.8,True,,
27829,01/08/2014,eey9,2,28.3,1.0,True,,
27829,01/08/2014,eey9,3,31.5,0.9,True,,
27829,01/08/2014,eey9,4,36.7,1.1,True,,
27829,01/08/2014,eey9,5,41.5,1.1,True,,
27829,01/08/2014,eey9,6,44.0,0.9,True,,
27829,01/08/2014,eey9,7,45.6,0.8,True,,
27829,01/08/2014,eey9,8,41.2,0.8,True,,
27829,01/08/2014,eey9,9,41.1,0.8,True,,
27829,01/08/2014,eey9,10,40.4,0.8,True,,
27829,01/08/2014,eey9,11,36.2,0.7,False,,
27829,01/08/2014,eey9,12,22.6,0.4,False,,
27829,09/08/2014,eey9,0,,,,110,92
27829,09/08/2014,eey9,1,21.0,0.8,True,,
27829,09/08/2014,eey9,2,28.3,1.0,True,,
27829,09/08/2014,eey9,3,31.5,0.9,True,,
27829,09/08/2014,eey9,4,36.7,1.1,True,,
27829,09/08/2014,eey9,5,41.5,1.1,True,,
27829,09/08/2014,eey9,6,44.0,0.9,True,,
27829,09/08/2014,eey9,7,45.6,0.8,True,,
27829,09/08/2014,eey9,8,41.2,0.8,True,,
27829,09/08/2014,eey9,9,41.1,0.8,True,,
27829,09/08/2014,eey9,10,40.4,0.8,True,,
27829,09/08/2014,eey9,11,40.7,0.7,True,,
27829,09/08/2014,eey9,12,33.9,0.6,False,,
27829,09/08/2014,eey9,13,18.5,0.3,False,,
27829,16/08/2014,eey9,0,,,,112,94
27829,16/08/2014,eey9,1,21.0,0.8,True,,
27829,16/08/2014,eey9,2,28.3,1.0,True,,
27829,16/08/2014,eey9,3,31.5,0.9,True,,
27829,16/08/2014,eey9,4,36.7,1.1,True,,
27829,16/08/2014,eey9,5,41.5,1.1,True,,
27829,16/08/2014,eey9,6,44.0,0.9,True,,
27829,16/08/2014,eey9,7,45.6,0.8,True,,
27829,16/08/2014,eey9,8,41.2,0.8,True,,
27829,16/08/2014,eey9,9,41.1,0.8,True,,
27829,16/08/2014,eey9,10,40.4,0.8,True,,
27829,16/08/2014,eey9,11,40.7,0.7,True,,
27829,16/08/2014,eey9,12,25.2,0.6,False,,
27829,16/08/2014,eey9,13,12.3,0.4,False,,
27829,21/08/2014,eey9,0,,,,116,93
27829,21/08/2014,eey9,1,21.0,0.8,True,,
27829,21/08/2014,eey9,2,28.3,1.0,True,,
27829,21/08/2014,eey9,3,31.5,0.9,True,,
27829,21/08/2014,eey9,4,36.7,1.1,True,,
27829,21/08/2014,eey9,5,41.5,1.1,True,,
27829,21/08/2014,eey9,6,44.0,0.9,True,,
27829,21/08/2014,eey9,7,45.6,0.8,True,,
27829,21/08/2014,eey9,8,41.2,0.8,True,,
27829,21/08/2014,eey9,9,41.1,0.8,True,,
27829,21/08/2014,eey9,10,40.4,0.8,True,,
27829,21/08/2014,eey9,11,40.7,0.7,True,,
27829,21/08/2014,eey9,12,37.9,0.7,True,,
27829,21/08/2014,eey9,13,29.1,0.7,False,,
27829,21/08/2014,eey9,14,14.1,0.4,False,,
27829,28/08/2014,eey9,0,,,,121,91
27829,28/08/2014,eey9,1,21.0,0.8,True,,
27829,28/08/2014,eey9,2,28.3,1.0,True,,
27829,28/08/2014,eey9,3,31.5,0.9,True,,
27829,28/08/2014,eey9,4,36.7,1.1,True,,
27829,28/08/2014,eey9,5,41.5,1.1,True,,
27829,28/08/2014,eey9,6,44.0,0.9,True,,
27829,28/08/2014,eey9,7,45.6,0.8,True,,
27829,28/08/2014,eey9,8,41.2,0.8,True,,
27829,28/08/2014,eey9,9,41.1,0.8,True,,
27829,28/08/2014,eey9,10,40.4,0.8,True,,
27829,28/08/2014,eey9,11,40.7,0.7,True,,
27829,28/08/2014,eey9,12,37.9,0.7,True,,
27829,28/08/2014,eey9,13,30.7,0.8,True,,
27829,28/08/2014,eey9,14,20.2,0.7,False,,
27829,28/08/2014,eey9,15,10.6,0.2,False,,
27829,02/09/2014,eey9,0,,,,112,95
27829,02/09/2014,eey9,1,21.0,0.8,True,,
27829,02/09/2014,eey9,2,28.3,1.0,True,,
27829,02/09/2014,eey9,3,31.5,0.9,True,,
27829,02/09/2014,eey9,4,36.7,1.1,True,,
27829,02/09/2014,eey9,5,41.5,1.1,True,,
27829,02/09/2014,eey9,6,44.0,0.9,True,,
27829,02/09/2014,eey9,7,45.6,0.8,True,,
27829,02/09/2014,eey9,8,41.2,0.8,True,,
27829,02/09/2014,eey9,9,41.1,0.8,True,,
27829,02/09/2014,eey9,10,40.4,0.8,True,,
27829,02/09/2014,eey9,11,40.7,0.7,True,,
27829,02/09/2014,eey9,12,37.9,0.7,True,,
27829,02/09/2014,eey9,13,30.7,0.8,True,,
27829,02/09/2014,eey9,14,22.4,0.6,False,,
27829,02/09/2014,eey9,15,13.5,0.5,False,,
27829,12/09/2014,eey9,0,,,,133,92
27829,12/09/2014,eey9,1,21.0,0.8,True,,
27829,12/09/2014,eey9,2,28.3,1.0,True,,
27829,12/09/2014,eey9,3,31.5,0.9,True,,
27829,12/09/2014,eey9,4,36.7,1.1,True,,
27829,12/09/2014,eey9,5,41.5,1.1,True,,
27829,12/09/2014,eey9,6,44.0,0.9,True,,
27829,12/09/2014,eey9,7,45.6,0.8,True,,
27829,12/09/2014,eey9,8,41.2,0.8,True,,
27829,12/09/2014,eey9,9,41.1,0.8,True,,
27829,12/09/2014,eey9,10,40.4,0.8,True,,
27829,12/09/2014,eey9,11,40.7,0.7,True,,
27829,12/09/2014,eey9,12,37.9,0.7,True,,
27829,12/09/2014,eey9,13,30.7,0.8,True,,
27829,12/09/2014,eey9,14,25.8,0.7,True,,
27829,12/09/2014,eey9,15,19.9,0.5,False,,
27829,12/09/2014,eey9,16,8.3,0.2,False,,
27829,16/09/2014,eey9,0,,,,103,88
27829,16/09/2014,eey9,1,21.0,0.8,True,,
27829,16/09/2014,eey9,2,28.3,1.0,True,,
27829,16/09/2014,eey9,3,31.5,0.9,True,,
27829,16/09/2014,eey9,4,36.7,1.1,True,,
27829,16/09/2014,eey9,5,41.5,1.1,True,,
27829,16/09/2014,eey9,6,44.0,0.9,True,,
27829,16/09/2014,eey9,7,45.6,0.8,True,,
27829,16/09/2014,eey9,8,41.2,0.8,True,,
27829,16/09/2014,eey9,9,41.1,0.8,True,,
27829,16/09/2014,eey9,10,40.4,0.8,True,,
27829,16/09/2014,eey9,11,40.7,0.7,True,,
27829,16/09/2014,eey9,12,37.9,0.7,True,,
27829,16/09/2014,eey9,13,30.7,0.8,True,,
27829,16/09/2014,eey9,14,25.8,0.7,True,,
27829,16/09/2014,eey9,15,20.7,0.6,True,,
27829,16/09/2014,eey9,16,8.8,0.2,False,,
27829,22/10/2014,eey9,0,,,,132,90
27829,22/10/2014,eey9,13,30.7,0.8,True,,
27829,22/10/2014,eey9,14,25.8,0.7,True,,
27829,22/10/2014,eey9,15,20.7,0.6,True,,
27829,22/10/2014,eey9,16,11.8,0.3,False,,
27829,03/11/2014,eey9,0,,,,108,90
27844,29/05/2014,eey9,0,,,,228,82
27844,29/05/2014,eey9,1,38.0,1.3,True,,
27844,29/05/2014,eey9,2,50.3,1.3,False,,
27844,29/05/2014,eey9,3,30.6,1.2,False,,
27844,03/06/2014,eey9,0,,,,159,103
27844,03/06/2014,eey9,1,38.0,1.3,True,,
27844,03/06/2014,eey9,2,51.1,1.3,True,,
27844,03/06/2014,eey9,3,43.0,1.3,False,,
27844,11/06/2014,eey9,0,,,,164,104
27844,11/06/2014,eey9,1,38.0,1.3,True,,
27844,11/06/2014,eey9,2,51.1,1.3,True,,
27844,11/06/2014,eey9,3,60.5,1.2,False,,
27844,11/06/2014,eey9,4,40.2,1.3,False,,
27844,20/06/2014,eey9,0,,,,169,130
27844,20/06/2014,eey9,1,38.0,1.3,True,,
27844,20/06/2014,eey9,2,51.1,1.3,True,,
27844,20/06/2014,eey9,3,64.7,1.3,True,,
27844,20/06/2014,eey9,4,70.1,1.4,True,,
27844,20/06/2014,eey9,5,56.7,1.1,False,,
27844,20/06/2014,eey9,6,27.0,0.2,False,,
27844,27/06/2014,eey9,0,,,,190,138
27844,27/06/2014,eey9,1,38.0,1.3,True,,
27844,27/06/2014,eey9,2,51.1,1.3,True,,
27844,27/06/2014,eey9,3,64.7,1.3,True,,
27844,27/06/2014,eey9,4,70.1,1.4,True,,
27844,27/06/2014,eey9,5,66.5,1.2,False,,
27844,27/06/2014,eey9,6,35.7,0.8,False,,
27844,01/07/2014,eey9,0,,,,206,143
27844,01/07/2014,eey9,1,38.0,1.3,True,,
27844,01/07/2014,eey9,2,51.1,1.3,True,,
27844,01/07/2014,eey9,3,64.7,1.3,True,,
27844,01/07/2014,eey9,4,70.1,1.4,True,,
27844,01/07/2014,eey9,5,68.5,1.5,False,,
27844,01/07/2014,eey9,6,36.7,1.0,False,,
27844,01/07/2014,eey9,7,17.7,0.1,False,,
27844,09/07/2014,eey9,0,,,,221,155
27844,09/07/2014,eey9,1,38.0,1.3,True,,
27844,09/07/2014,eey9,2,51.1,1.3,True,,
27844,09/07/2014,eey9,3,64.7,1.3,True,,
27844,09/07/2014,eey9,4,70.1,1.4,True,,
27844,09/07/2014,eey9,5,71.1,1.4,True,,
27844,09/07/2014,eey9,6,53.4,1.3,False,,
27844,09/07/2014,eey9,7,33.8,0.6,False,,
27844,18/07/2014,eey9,0,,,,244,171
27844,18/07/2014,eey9,1,38.0,1.3,True,,
27844,18/07/2014,eey9,2,51.1,1.3,True,,
27844,18/07/2014,eey9,3,64.7,1.3,True,,
27844,18/07/2014,eey9,4,70.1,1.4,True,,
27844,18/07/2014,eey9,5,71.1,1.4,True,,
27844,18/07/2014,eey9,6,59.8,1.4,True,,
27844,18/07/2014,eey9,7,41.8,1.1,False,,
27844,18/07/2014,eey9,8,9.5,0.1,False,,
27844,23/07/2014,eey9,0,,,,251,169
27844,23/07/2014,eey9,2,51.1,1.3,True,,
27844,23/07/2014,eey9,3,64.7,1.3,True,,
27844,23/07/2014,eey9,4,70.1,1.4,True,,
27844,23/07/2014,eey9,5,71.1,1.4,True,,
27844,23/07/2014,eey9,6,59.8,1.4,True,,
27844,23/07/2014,eey9,7,49.6,1.2,False,,
27844,23/07/2014,eey9,8,23.4,0.3,False,,
27844,01/08/2014,eey9,0,,,,261,157
27844,01/08/2014,eey9,2,51.1,1.3,True,,
27844,01/08/2014,eey9,3,64.7,1.3,True,,
27844,01/08/2014,eey9,4,70.1,1.4,True,,
27844,01/08/2014,eey9,5,71.1,1.4,True,,
27844,01/08/2014,eey9,6,59.8,1.4,True,,
27844,01/08/2014,eey9,7,53.2,1.4,False,,
27844,01/08/2014,eey9,8,32.0,0.9,False,,
27844,09/08/2014,eey9,0,,,,298,160
27844,09/08/2014,eey9,2,51.1,1.3,True,,
27844,09/08/2014,eey9,3,64.7,1.3,True,,
27844,09/08/2014,eey9,4,70.1,1.4,True,,
27844,09/08/2014,eey9,5,71.1,1.4,True,,
27844,09/08/2014,eey9,6,59.8,1.4,True,,
27844,09/08/2014,eey9,7,54.2,1.4,True,,
27844,09/08/2014,eey9,8,43.1,1.5,False,,
27844,09/08/2014,eey9,9,25.5,0.7,False,,
27844,16/08/2014,eey9,0,,,,246,158
27844,16/08/2014,eey9,2,51.1,1.3,True,,
27844,16/08/2014,eey9,3,64.7,1.3,True,,
27844,16/08/2014,eey9,4,70.1,1.4,True,,
27844,16/08/2014,eey9,5,71.1,1.4,True,,
27844,16/08/2014,eey9,6,59.8,1.4,True,,
27844,16/08/2014,eey9,7,54.2,1.4,True,,
27844,16/08/2014,eey9,8,43.1,1.5,True,,
27844,16/08/2014,eey9,9,31.6,1.5,False,,
27844,16/08/2014,eey9,10,19.8,0.3,False,,
27844,21/08/2014,eey9,0,,,,273,153
27844,21/08/2014,eey9,2,51.1,1.3,True,,
27844,21/08/2014,eey9,3,64.7,1.3,True,,
27844,21/08/2014,eey9,4,70.1,1.4,True,,
27844,21/08/2014,eey9,5,71.1,1.4,True,,
27844,21/08/2014,eey9,6,59.8,1.4,True,,
27844,21/08/2014,eey9,7,54.2,1.4,True,,
27844,21/08/2014,eey9,8,43.1,1.5,True,,
27844,21/08/2014,eey9,9,32.3,1.6,True,,
27844,21/08/2014,eey9,10,21.9,0.7,False,,
27844,28/08/2014,eey9,0,,,,241,158
27844,28/08/2014,eey9,2,51.1,1.3,True,,
27844,28/08/2014,eey9,3,64.7,1.3,True,,
27844,28/08/2014,eey9,4,70.1,1.4,True,,
27844,28/08/2014,eey9,5,71.1,1.4,True,,
27844,28/08/2014,eey9,6,59.8,1.4,True,,
27844,28/08/2014,eey9,7,54.2,1.4,True,,
27844,28/08/2014,eey9,8,43.1,1.5,True,,
27844,28/08/2014,eey9,9,32.3,1.6,True,,
27844,28/08/2014,eey9,10,24.0,1.5,True,,
27844,28/08/2014,eey9,11,15.6,0.1,False,,
27844,02/09/2014,eey9,0,,,,239,151
27844,02/09/2014,eey9,2,51.1,1.3,True,,
27844,02/09/2014,eey9,3,64.7,1.3,True,,
27844,02/09/2014,eey9,4,70.1,1.4,True,,
27844,02/09/2014,eey9,5,71.1,1.4,True,,
27844,02/09/2014,eey9,6,59.8,1.4,True,,
27844,02/09/2014,eey9,7,54.2,1.4,True,,
27844,02/09/2014,eey9,8,43.1,1.5,True,,
27844,02/09/2014,eey9,9,32.3,1.6,True,,
27844,02/09/2014,eey9,10,24.0,1.5,True,,
27844,02/09/2014,eey9,11,15.6,0.1,False,,
27844,12/09/2014,eey9,0,,,,265,155
27844,12/09/2014,eey9,2,51.1,1.3,True,,
27844,12/09/2014,eey9,3,64.7,1.3,True,,
27844,12/09/2014,eey9,4,70.1,1.4,True,,
27844,12/09/2014,eey9,5,71.1,1.4,True,,
27844,12/09/2014,eey9,6,59.8,1.4,True,,
27844,12/09/2014,eey9,7,54.2,1.4,True,,
27844,12/09/2014,eey9,8,43.1,1.5,True,,
27844,12/09/2014,eey9,9,32.3,1.6,True,,
27844,12/09/2014,eey9,10,24.0,1.5,True,,
27844,12/09/2014,eey9,11,12.7,0.4,True,,
27844,16/09/2014,eey9,0,,,,271,165
27844,16/09/2014,eey9,2,51.1,1.3,True,,
27844,16/09/2014,eey9,3,64.7,1.3,True,,
27844,16/09/2014,eey9,4,70.1,1.4,True,,
27844,16/09/2014,eey9,5,71.1,1.4,True,,
27844,16/09/2014,eey9,6,59.8,1.4,True,,
27844,16/09/2014,eey9,7,54.2,1.4,True,,
27844,16/09/2014,eey9,8,43.1,1.5,True,,
27844,16/09/2014,eey9,9,32.3,1.6,True,,
27844,16/09/2014,eey9,10,24.0,1.5,True,,
27844,16/09/2014,eey9,11,12.7,0.4,True,,
27844,22/10/2014,eey9,0,,,,256,156
27844,03/11/2014,eey9,0,,,,268,158
27850,29/05/2014,eey9,0,,,,220,79
27850,29/05/2014,eey9,1,33.8,0.9,True,,
27850,29/05/2014,eey9,2,52.8,1.0,True,,
27850,29/05/2014,eey9,3,60.6,1.1,False,,
27850,29/05/2014,eey9,4,46.2,1.1,False,,
27850,03/06/2014,eey9,0,,,,114,90
27850,03/06/2014,eey9,1,33.8,0.9,True,,
27850,03/06/2014,eey9,2,52.8,1.0,True,,
