EuroPheno.stock_id,genotype,pheno_date,pseudo_rep_no,measurement_no,leaf_length_cm,leaf_width_cm,canopy_height,stem_count,base_diameter_1,base_diameter_2,stem_diam_half_height,field_flowering_score,time_taken,who,tallest_stem
77780,Mx 3524#22,12/09/2016,18,2,41.0,1.6,,,,,,,15:57,eey9,
77780,Mx 3524#22,12/09/2016,18,3,68.0,1.9,,,,,,,15:57,eey9,
77780,Mx 3524#22,12/09/2016,18,4,30.0,1.6,,,,,,,15:57,eey9,
77780,Mx 3524#22,12/09/2016,18,5,51.0,1.5,,,,,,,15:57,eey9,
77780,Mx 3524#22,12/09/2016,18,6,80.0,1.7,,,,,,,15:58,eey9,
77780,Mx 3524#22,12/09/2016,18,7,83.0,1.7,,,,,,,15:58,eey9,
77780,Mx 3524#22,12/09/2016,18,8,87.0,2.0,,,,,,,15:58,eey9,
77780,Mx 3524#22,12/09/2016,18,9,83.0,2.1,,,,,,,15:58,eey9,
77780,Mx 3524#22,12/09/2016,18,10,79.0,1.7,,,,,,,15:59,eey9,
77780,Mx 3524#22,12/09/2016,18,11,49.0,1.2,,,,,,,15:59,eey9,
77780,Mx 3524#22,12/09/2016,19,0,,,125.0,25,26,29,6.0,0,15:59,eey9,74.0
77780,Mx 3524#22,12/09/2016,19,1,25.0,1.7,,,,,,,16:01,eey9,
77780,Mx 3524#22,12/09/2016,19,2,40.0,1.7,,,,,,,16:01,eey9,
77780,Mx 3524#22,12/09/2016,19,3,50.0,1.5,,,,,,,16:01,eey9,
77780,Mx 3524#22,12/09/2016,19,4,50.0,1.4,,,,,,,16:02,eey9,
77780,Mx 3524#22,12/09/2016,19,5,46.0,1.7,,,,,,,16:02,eey9,
77780,Mx 3524#22,12/09/2016,19,6,53.0,1.7,,,,,,,16:02,eey9,
77780,Mx 3524#22,12/09/2016,19,7,66.0,1.7,,,,,,,16:02,eey9,
77780,Mx 3524#22,12/09/2016,19,8,77.0,1.7,,,,,,,16:03,eey9,
77780,Mx 3524#22,12/09/2016,19,9,71.0,1.7,,,,,,,16:03,eey9,
77780,Mx 3524#22,12/09/2016,19,10,50.0,1.7,,,,,,,16:03,eey9,
77780,Mx 3524#22,12/09/2016,19,11,25.0,0.6,,,,,,,16:03,eey9,
77780,Mx 3524#22,12/09/2016,20,0,,,119.0,18,26,28,7.0,0,16:04,eey9,84.0
77780,Mx 3524#22,12/09/2016,20,1,20.0,1.8,,,,,,,16:06,eey9,
77780,Mx 3524#22,12/09/2016,20,2,34.0,1.7,,,,,,,16:06,eey9,
77780,Mx 3524#22,12/09/2016,20,3,42.0,1.5,,,,,,,16:06,eey9,
77780,Mx 3524#22,12/09/2016,20,4,49.0,1.4,,,,,,,16:07,eey9,
77780,Mx 3524#22,12/09/2016,20,5,59.0,1.7,,,,,,,16:07,eey9,
77780,Mx 3524#22,12/09/2016,20,6,60.0,1.7,,,,,,,16:07,eey9,
77780,Mx 3524#22,12/09/2016,20,7,71.0,1.8,,,,,,,16:07,eey9,
77780,Mx 3524#22,12/09/2016,20,8,72.0,2.0,,,,,,,16:08,eey9,
77780,Mx 3524#22,12/09/2016,20,9,69.0,1.7,,,,,,,16:08,eey9,
77780,Mx 3524#22,12/09/2016,20,10,50.0,1.7,,,,,,,16:08,eey9,
77780,Mx 3524#22,12/09/2016,20,11,28.0,1.0,,,,,,,16:08,eey9,
82262,Mx 3536#121,12/09/2016,1,0,,,216.0,49,26,25,8.0,0,14:08,eey9,176.0
82262,Mx 3536#121,12/09/2016,1,1,25.0,1.8,,,,,,,14:11,eey9,
82262,Mx 3536#121,12/09/2016,1,2,47.0,2.4,,,,,,,14:11,eey9,
82262,Mx 3536#121,12/09/2016,1,3,50.0,2.2,,,,,,,14:11,eey9,
82262,Mx 3536#121,12/09/2016,1,4,66.0,2.5,,,,,,,14:12,eey9,
82262,Mx 3536#121,12/09/2016,1,5,73.0,2.3,,,,,,,14:12,eey9,
82262,Mx 3536#121,12/09/2016,1,6,88.0,2.5,,,,,,,14:12,eey9,
82262,Mx 3536#121,12/09/2016,1,7,97.0,2.4,,,,,,,14:12,eey9,
82262,Mx 3536#121,12/09/2016,1,8,93.0,2.3,,,,,,,14:13,eey9,
82262,Mx 3536#121,12/09/2016,1,9,96.0,2.0,,,,,,,14:13,eey9,
82262,Mx 3536#121,12/09/2016,1,10,100.0,2.4,,,,,,,14:13,eey9,
82262,Mx 3536#121,12/09/2016,1,11,102.0,2.5,,,,,,,14:14,eey9,
82262,Mx 3536#121,12/09/2016,1,12,93.0,2.7,,,,,,,14:14,eey9,
82262,Mx 3536#121,12/09/2016,1,13,73.0,2.2,,,,,,,14:14,eey9,
82262,Mx 3536#121,12/09/2016,1,14,51.0,0.2,,,,,,,14:14,eey9,
82262,Mx 3536#121,12/09/2016,2,0,,,245.0,26,30,21,10.0,0,14:15,eey9,184.0
82262,Mx 3536#121,12/09/2016,2,1,55.0,1.8,,,,,,,14:16,eey9,
82262,Mx 3536#121,12/09/2016,2,2,55.0,2.3,,,,,,,14:17,eey9,
82262,Mx 3536#121,12/09/2016,2,3,63.0,2.5,,,,,,,14:17,eey9,
82262,Mx 3536#121,12/09/2016,2,4,69.0,2.2,,,,,,,14:17,eey9,
82262,Mx 3536#121,12/09/2016,2,5,86.0,2.2,,,,,,,14:17,eey9,
82262,Mx 3536#121,12/09/2016,2,6,96.0,1.8,,,,,,,14:18,eey9,
82262,Mx 3536#121,12/09/2016,2,7,95.0,2.1,,,,,,,14:18,eey9,
82262,Mx 3536#121,12/09/2016,2,8,105.0,2.1,,,,,,,14:18,eey9,
82262,Mx 3536#121,12/09/2016,2,9,108.0,2.4,,,,,,,14:18,eey9,
82262,Mx 3536#121,12/09/2016,2,10,100.0,2.5,,,,,,,14:18,eey9,
82262,Mx 3536#121,12/09/2016,2,11,103.0,2.7,,,,,,,14:19,eey9,
82262,Mx 3536#121,12/09/2016,2,12,86.0,2.7,,,,,,,14:19,eey9,
82262,Mx 3536#121,12/09/2016,2,13,58.0,1.3,,,,,,,14:19,eey9,
82262,Mx 3536#121,12/09/2016,3,0,,,250.0,26,24,25,9.0,0,14:19,eey9,209.0
82262,Mx 3536#121,12/09/2016,3,1,56.0,2.3,,,,,,,14:21,eey9,
82262,Mx 3536#121,12/09/2016,3,2,67.0,2.5,,,,,,,14:22,eey9,
82262,Mx 3536#121,12/09/2016,3,3,83.0,2.4,,,,,,,14:22,eey9,
82262,Mx 3536#121,12/09/2016,3,4,85.0,2.5,,,,,,,14:22,eey9,
82262,Mx 3536#121,12/09/2016,3,5,93.0,2.5,,,,,,,14:22,eey9,
82262,Mx 3536#121,12/09/2016,3,6,100.0,2.2,,,,,,,14:22,eey9,
82262,Mx 3536#121,12/09/2016,3,7,97.0,2.2,,,,,,,14:23,eey9,
82262,Mx 3536#121,12/09/2016,3,8,102.0,2.1,,,,,,,14:23,eey9,
82262,Mx 3536#121,12/09/2016,3,9,99.0,2.2,,,,,,,14:23,eey9,
82262,Mx 3536#121,12/09/2016,3,10,96.0,2.2,,,,,,,14:23,eey9,
82262,Mx 3536#121,12/09/2016,3,11,101.0,2.0,,,,,,,14:24,eey9,
82262,Mx 3536#121,12/09/2016,3,12,93.0,2.2,,,,,,,14:24,eey9,
82262,Mx 3536#121,12/09/2016,3,13,70.0,1.7,,,,,,,14:24,eey9,
82262,Mx 3536#121,12/09/2016,4,0,,,233.0,19,22,29,11.0,0,14:25,eey9,197.0
82262,Mx 3536#121,12/09/2016,4,1,60.0,2.1,,,,,,,14:26,eey9,
82262,Mx 3536#121,12/09/2016,4,2,78.0,2.2,,,,,,,14:27,eey9,
82262,Mx 3536#121,12/09/2016,4,3,79.0,1.6,,,,,,,14:27,eey9,
82262,Mx 3536#121,12/09/2016,4,4,89.0,1.7,,,,,,,14:27,eey9,
82262,Mx 3536#121,12/09/2016,4,5,89.0,1.5,,,,,,,14:27,eey9,
82262,Mx 3536#121,12/09/2016,4,6,93.0,1.7,,,,,,,14:28,eey9,
82262,Mx 3536#121,12/09/2016,4,7,91.0,2.2,,,,,,,14:28,eey9,
82262,Mx 3536#121,12/09/2016,4,8,94.0,2.5,,,,,,,14:28,eey9,
82262,Mx 3536#121,12/09/2016,4,9,90.0,2.4,,,,,,,14:29,eey9,
82262,Mx 3536#121,12/09/2016,4,10,96.0,2.7,,,,,,,14:29,eey9,
82262,Mx 3536#121,12/09/2016,4,11,103.0,2.8,,,,,,,14:29,eey9,
82262,Mx 3536#121,12/09/2016,4,12,82.0,2.8,,,,,,,14:29,eey9,
82262,Mx 3536#121,12/09/2016,5,0,,,222.0,20,26,32,9.0,0,14:30,eey9,190.0
82262,Mx 3536#121,12/09/2016,5,1,66.0,2.5,,,,,,,14:31,eey9,
82262,Mx 3536#121,12/09/2016,5,2,84.0,2.8,,,,,,,14:32,eey9,
82262,Mx 3536#121,12/09/2016,5,3,102.0,2.7,,,,,,,14:32,eey9,
82262,Mx 3536#121,12/09/2016,5,4,105.0,2.5,,,,,,,14:32,eey9,
82262,Mx 3536#121,12/09/2016,5,5,111.0,2.2,,,,,,,14:32,eey9,
82262,Mx 3536#121,12/09/2016,5,6,111.0,2.3,,,,,,,14:33,eey9,
82262,Mx 3536#121,12/09/2016,5,7,116.0,2.8,,,,,,,14:33,eey9,
82262,Mx 3536#121,12/09/2016,5,8,112.0,2.9,,,,,,,14:33,eey9,
82262,Mx 3536#121,12/09/2016,5,9,106.0,2.8,,,,,,,14:34,eey9,
82262,Mx 3536#121,12/09/2016,5,10,105.0,2.4,,,,,,,14:34,eey9,
82262,Mx 3536#121,12/09/2016,5,11,87.0,2.6,,,,,,,14:34,eey9,
82262,Mx 3536#121,12/09/2016,5,12,53.0,0.7,,,,,,,14:34,eey9,
77670,Mx 3542#4,10/10/2016,1,0,,,234.0,9,21,24,9.0,0,08:10,eey9,195.0
77670,Mx 3542#4,10/10/2016,1,1,91.0,1.3,,,,,,,08:14,eey9,
77670,Mx 3542#4,10/10/2016,1,2,85.0,1.8,,,,,,,08:16,eey9,
77670,Mx 3542#4,10/10/2016,1,3,93.0,1.9,,,,,,,08:16,eey9,
77670,Mx 3542#4,10/10/2016,1,4,94.0,2.5,,,,,,,08:16,eey9,
77670,Mx 3542#4,10/10/2016,1,5,95.0,2.5,,,,,,,08:17,eey9,
77670,Mx 3542#4,10/10/2016,1,6,105.0,2.5,,,,,,,08:17,eey9,
77670,Mx 3542#4,10/10/2016,1,7,106.0,2.4,,,,,,,08:17,eey9,
77670,Mx 3542#4,10/10/2016,1,8,103.0,2.6,,,,,,,08:18,eey9,
77670,Mx 3542#4,10/10/2016,1,9,84.0,2.2,,,,,,,08:18,eey9,
77670,Mx 3542#4,10/10/2016,1,10,59.0,1.5,,,,,,,08:18,eey9,
77670,Mx 3542#4,10/10/2016,2,0,,,195.0,8,30,14,9.0,0,08:19,eey9,184.0
77670,Mx 3542#4,10/10/2016,2,1,62.0,2.2,,,,,,,08:21,eey9,
77670,Mx 3542#4,10/10/2016,2,2,59.0,1.9,,,,,,,08:21,eey9,
77670,Mx 3542#4,10/10/2016,2,3,80.0,2.1,,,,,,,08:22,eey9,
77670,Mx 3542#4,10/10/2016,2,4,84.0,2.1,,,,,,,08:22,eey9,
77670,Mx 3542#4,10/10/2016,2,5,83.0,2.6,,,,,,,08:22,eey9,
77670,Mx 3542#4,10/10/2016,2,6,96.0,2.6,,,,,,,08:23,eey9,
77670,Mx 3542#4,10/10/2016,2,7,103.0,2.8,,,,,,,08:23,eey9,
77670,Mx 3542#4,10/10/2016,2,8,105.0,2.7,,,,,,,08:24,eey9,
77670,Mx 3542#4,10/10/2016,2,9,104.0,2.9,,,,,,,08:24,eey9,
77670,Mx 3542#4,10/10/2016,2,10,104.0,2.8,,,,,,,08:24,eey9,
77670,Mx 3542#4,10/10/2016,2,11,98.0,2.9,,,,,,,08:25,eey9,
77670,Mx 3542#4,10/10/2016,2,12,85.0,2.7,,,,,,,08:25,eey9,
77670,Mx 3542#4,10/10/2016,2,13,59.0,2.4,,,,,,,08:25,eey9,
77670,Mx 3542#4,10/10/2016,2,14,24.0,0.4,,,,,,,08:25,eey9,
77670,Mx 3542#4,10/10/2016,3,0,,,213.0,38,29,31,9.0,0,08:26,eey9,180.0
77670,Mx 3542#4,10/10/2016,3,1,68.0,2.1,,,,,,,08:28,eey9,
77670,Mx 3542#4,10/10/2016,3,2,67.0,2.1,,,,,,,08:29,eey9,
77670,Mx 3542#4,10/10/2016,3,3,81.0,2.4,,,,,,,08:29,eey9,
77670,Mx 3542#4,10/10/2016,3,4,89.0,2.5,,,,,,,08:30,eey9,
77670,Mx 3542#4,10/10/2016,3,5,98.0,2.4,,,,,,,08:30,eey9,
77670,Mx 3542#4,10/10/2016,3,6,99.0,2.4,,,,,,,08:30,eey9,
77670,Mx 3542#4,10/10/2016,3,7,102.0,2.4,,,,,,,08:30,eey9,
77670,Mx 3542#4,10/10/2016,3,8,108.0,2.5,,,,,,,08:31,eey9,
77670,Mx 3542#4,10/10/2016,3,9,105.0,2.6,,,,,,,08:31,eey9,
77670,Mx 3542#4,10/10/2016,3,10,100.0,2.7,,,,,,,08:31,eey9,
77670,Mx 3542#4,10/10/2016,3,11,102.0,2.8,,,,,,,08:32,eey9,
77670,Mx 3542#4,10/10/2016,3,12,90.0,2.7,,,,,,,08:32,eey9,
77670,Mx 3542#4,10/10/2016,3,13,64.0,1.6,,,,,,,08:32,eey9,
77670,Mx 3542#4,10/10/2016,4,0,,,183.0,31,26,24,11.0,0,08:33,eey9,141.0
77670,Mx 3542#4,10/10/2016,4,1,62.0,2.0,,,,,,,08:36,eey9,
77670,Mx 3542#4,10/10/2016,4,2,66.0,2.2,,,,,,,08:36,eey9,
77670,Mx 3542#4,10/10/2016,4,3,82.0,2.7,,,,,,,08:36,eey9,
77670,Mx 3542#4,10/10/2016,4,4,78.0,2.5,,,,,,,08:37,eey9,
77670,Mx 3542#4,10/10/2016,4,5,84.0,2.3,,,,,,,08:37,eey9,
77670,Mx 3542#4,10/10/2016,4,6,89.0,2.1,,,,,,,08:37,eey9,
77670,Mx 3542#4,10/10/2016,4,7,94.0,2.3,,,,,,,08:38,eey9,
77670,Mx 3542#4,10/10/2016,4,8,94.0,2.4,,,,,,,08:38,eey9,
77670,Mx 3542#4,10/10/2016,4,9,93.0,2.3,,,,,,,08:38,eey9,
77670,Mx 3542#4,10/10/2016,4,10,96.0,2.5,,,,,,,08:38,eey9,
77670,Mx 3542#4,10/10/2016,4,11,93.0,2.6,,,,,,,08:39,eey9,
77670,Mx 3542#4,10/10/2016,4,12,75.0,2.3,,,,,,,08:39,eey9,
77670,Mx 3542#4,10/10/2016,4,13,36.0,1.2,,,,,,,08:40,eey9,
77670,Mx 3542#4,10/10/2016,5,0,,,110.0,23,26,24,7.0,0,08:40,eey9,86.0
77670,Mx 3542#4,10/10/2016,5,1,20.0,1.1,,,,,,,08:42,eey9,
77670,Mx 3542#4,10/10/2016,5,2,20.0,1.2,,,,,,,08:42,eey9,
77670,Mx 3542#4,10/10/2016,5,3,63.0,1.6,,,,,,,08:42,eey9,
77670,Mx 3542#4,10/10/2016,5,4,46.0,1.3,,,,,,,08:43,eey9,
77670,Mx 3542#4,10/10/2016,5,5,72.0,1.7,,,,,,,08:43,eey9,
77670,Mx 3542#4,10/10/2016,5,6,77.0,1.8,,,,,,,08:43,eey9,
77670,Mx 3542#4,10/10/2016,5,7,82.0,1.7,,,,,,,08:44,eey9,
77670,Mx 3542#4,10/10/2016,5,8,87.0,1.9,,,,,,,08:44,eey9,
77670,Mx 3542#4,10/10/2016,5,9,92.0,2.0,,,,,,,08:44,eey9,
77670,Mx 3542#4,10/10/2016,5,10,91.0,2.0,,,,,,,08:45,eey9,
77670,Mx 3542#4,10/10/2016,5,11,77.0,1.9,,,,,,,08:45,eey9,
77670,Mx 3542#4,10/10/2016,5,12,41.0,1.1,,,,,,,08:45,eey9,
77670,Mx 3542#4,10/10/2016,5,13,9.0,0.1,,,,,,,08:46,eey9,
77692,Mx 3542#26,10/10/2016,6,0,,,217.0,40,32,30,9.0,0,08:46,eey9,191.0
77692,Mx 3542#26,10/10/2016,6,1,70.0,2.7,,,,,,,08:50,eey9,
77692,Mx 3542#26,10/10/2016,6,2,86.0,3.1,,,,,,,08:51,eey9,
77692,Mx 3542#26,10/10/2016,6,3,102.0,3.1,,,,,,,08:51,eey9,
77692,Mx 3542#26,10/10/2016,6,4,102.0,3.1,,,,,,,08:52,eey9,
77692,Mx 3542#26,10/10/2016,6,5,113.0,3.1,,,,,,,08:52,eey9,
77692,Mx 3542#26,10/10/2016,6,6,110.0,3.1,,,,,,,08:53,eey9,
77692,Mx 3542#26,10/10/2016,6,7,110.0,3.3,,,,,,,08:53,eey9,
77692,Mx 3542#26,10/10/2016,6,8,106.0,3.3,,,,,,,08:53,eey9,
77692,Mx 3542#26,10/10/2016,6,9,110.0,3.3,,,,,,,08:54,eey9,
77692,Mx 3542#26,10/10/2016,6,10,110.0,3.2,,,,,,,08:54,eey9,
77692,Mx 3542#26,10/10/2016,6,11,62.0,2.3,,,,,,,08:54,eey9,
77692,Mx 3542#26,10/10/2016,6,12,35.0,0.6,,,,,,,08:55,eey9,
77692,Mx 3542#26,10/10/2016,7,0,,,94.0,16,19,25,15.0,0,08:55,eey9,81.0
77692,Mx 3542#26,10/10/2016,7,1,30.0,1.5,,,,,,,08:57,eey9,
77692,Mx 3542#26,10/10/2016,7,2,35.0,1.7,,,,,,,08:58,eey9,
77692,Mx 3542#26,10/10/2016,7,3,48.0,1.6,,,,,,,08:58,eey9,
77692,Mx 3542#26,10/10/2016,7,4,55.0,1.7,,,,,,,08:58,eey9,
77692,Mx 3542#26,10/10/2016,7,5,61.0,1.8,,,,,,,08:59,eey9,
77692,Mx 3542#26,10/10/2016,7,6,68.0,1.9,,,,,,,08:59,eey9,
77692,Mx 3542#26,10/10/2016,7,7,77.0,1.5,,,,,,,08:59,eey9,
77692,Mx 3542#26,10/10/2016,7,8,91.0,1.5,,,,,,,09:00,eey9,
77692,Mx 3542#26,10/10/2016,7,9,103.0,1.6,,,,,,,09:00,eey9,
77692,Mx 3542#26,10/10/2016,7,10,72.0,1.5,,,,,,,09:00,eey9,
77692,Mx 3542#26,10/10/2016,7,11,52.0,0.8,,,,,,,09:01,eey9,
77692,Mx 3542#26,10/10/2016,8,0,,,270.0,35,27,28,10.0,0,09:07,eey9,230.0
77692,Mx 3542#26,10/10/2016,8,1,20.0,0.9,,,,,,,09:09,eey9,
77692,Mx 3542#26,10/10/2016,8,2,50.0,2.3,,,,,,,09:10,eey9,
77692,Mx 3542#26,10/10/2016,8,3,74.0,2.2,,,,,,,09:10,eey9,
77692,Mx 3542#26,10/10/2016,8,4,70.0,2.5,,,,,,,09:11,eey9,
77692,Mx 3542#26,10/10/2016,8,5,78.0,2.5,,,,,,,09:11,eey9,
77692,Mx 3542#26,10/10/2016,8,6,82.0,2.3,,,,,,,09:11,eey9,
77692,Mx 3542#26,10/10/2016,8,7,88.0,2.3,,,,,,,09:12,eey9,
77692,Mx 3542#26,10/10/2016,8,8,87.0,2.3,,,,,,,09:12,eey9,
77692,Mx 3542#26,10/10/2016,8,9,87.0,2.2,,,,,,,09:13,eey9,
77692,Mx 3542#26,10/10/2016,8,10,90.0,2.2,,,,,,,09:13,eey9,
77692,Mx 3542#26,10/10/2016,8,11,95.0,2.0,,,,,,,09:13,eey9,
77692,Mx 3542#26,10/10/2016,8,12,80.0,1.8,,,,,,,09:13,eey9,
77692,Mx 3542#26,10/10/2016,8,13,39.0,1.1,,,,,,,09:14,eey9,
77692,Mx 3542#26,10/10/2016,9,0,,,265.0,28,27,29,10.0,0,09:14,eey9,228.0
77692,Mx 3542#26,10/10/2016,9,1,19.0,0.7,,,,,,,09:16,eey9,
77692,Mx 3542#26,10/10/2016,9,2,64.0,2.6,,,,,,,09:17,eey9,
77692,Mx 3542#26,10/10/2016,9,3,76.0,2.7,,,,,,,09:17,eey9,
77692,Mx 3542#26,10/10/2016,9,4,81.0,2.8,,,,,,,09:17,eey9,
77692,Mx 3542#26,10/10/2016,9,5,87.0,2.5,,,,,,,09:18,eey9,
77692,Mx 3542#26,10/10/2016,9,6,86.0,2.5,,,,,,,09:18,eey9,
77692,Mx 3542#26,10/10/2016,9,7,54.0,2.6,,,,,,,09:18,eey9,
77692,Mx 3542#26,10/10/2016,9,8,80.0,2.7,,,,,,,09:19,eey9,
77692,Mx 3542#26,10/10/2016,9,9,86.0,2.5,,,,,,,09:19,eey9,
77692,Mx 3542#26,10/10/2016,9,10,91.0,2.3,,,,,,,09:20,eey9,
77692,Mx 3542#26,10/10/2016,9,11,93.0,2.6,,,,,,,09:20,eey9,
77692,Mx 3542#26,10/10/2016,9,12,84.0,2.4,,,,,,,09:20,eey9,
77692,Mx 3542#26,10/10/2016,9,13,58.0,2.0,,,,,,,09:21,eey9,
77692,Mx 3542#26,10/10/2016,9,14,34.0,0.7,,,,,,,09:21,eey9,
77692,Mx 3542#26,10/10/2016,10,0,,,247.0,28,23,26,9.0,0,09:21,eey9,213.0
77692,Mx 3542#26,10/10/2016,10,1,17.0,0.8,,,,,,,09:24,eey9,
77692,Mx 3542#26,10/10/2016,10,2,65.0,2.1,,,,,,,09:25,eey9,
77692,Mx 3542#26,10/10/2016,10,3,78.0,2.3,,,,,,,09:25,eey9,
77692,Mx 3542#26,10/10/2016,10,4,88.0,2.1,,,,,,,09:25,eey9,
77692,Mx 3542#26,10/10/2016,10,5,84.0,2.0,,,,,,,09:25,eey9,
77692,Mx 3542#26,10/10/2016,10,6,82.0,2.3,,,,,,,09:26,eey9,
77692,Mx 3542#26,10/10/2016,10,7,87.0,2.2,,,,,,,09:26,eey9,
77692,Mx 3542#26,10/10/2016,10,8,85.0,2.3,,,,,,,09:26,eey9,
77692,Mx 3542#26,10/10/2016,10,9,84.0,2.5,,,,,,,09:27,eey9,
77692,Mx 3542#26,10/10/2016,10,10,90.0,2.6,,,,,,,09:27,eey9,
77692,Mx 3542#26,10/10/2016,10,11,71.0,2.5,,,,,,,09:27,eey9,
77692,Mx 3542#26,10/10/2016,10,12,36.0,0.8,,,,,,,09:28,eey9,
77697,Mx 3437#3,10/10/2016,11,0,,,251.0,46,42,36,9.0,0,09:37,eey9,222.0
77697,Mx 3437#3,10/10/2016,11,1,26.0,0.6,,,,,,,09:38,eey9,
77697,Mx 3437#3,10/10/2016,11,2,53.0,1.5,,,,,,,09:39,eey9,
77697,Mx 3437#3,10/10/2016,11,3,60.0,1.8,,,,,,,09:39,eey9,
77697,Mx 3437#3,10/10/2016,11,4,77.0,2.3,,,,,,,09:40,eey9,
77697,Mx 3437#3,10/10/2016,11,5,84.0,1.8,,,,,,,09:40,eey9,
77697,Mx 3437#3,10/10/2016,11,6,84.0,2.4,,,,,,,09:40,eey9,
77697,Mx 3437#3,10/10/2016,11,7,93.0,2.7,,,,,,,09:41,eey9,
77697,Mx 3437#3,10/10/2016,11,8,101.0,2.8,,,,,,,09:41,eey9,
77697,Mx 3437#3,10/10/2016,11,9,103.0,2.8,,,,,,,09:41,eey9,
77697,Mx 3437#3,10/10/2016,11,10,88.0,2.8,,,,,,,09:42,eey9,
77697,Mx 3437#3,10/10/2016,11,11,64.0,2.3,,,,,,,09:42,eey9,
77697,Mx 3437#3,10/10/2016,11,12,28.0,0.2,,,,,,,09:42,eey9,
77697,Mx 3437#3,10/10/2016,12,0,,,215.0,36,31,20,9.0,0,09:43,eey9,181.0
77697,Mx 3437#3,10/10/2016,12,1,26.0,1.2,,,,,,,09:45,eey9,
77697,Mx 3437#3,10/10/2016,12,2,48.0,1.4,,,,,,,09:45,eey9,
77697,Mx 3437#3,10/10/2016,12,3,64.0,1.6,,,,,,,09:46,eey9,
77697,Mx 3437#3,10/10/2016,12,4,83.0,2.2,,,,,,,09:46,eey9,
77697,Mx 3437#3,10/10/2016,12,5,84.0,2.4,,,,,,,09:46,eey9,
77697,Mx 3437#3,10/10/2016,12,6,90.0,2.5,,,,,,,09:46,eey9,
77697,Mx 3437#3,10/10/2016,12,7,93.0,2.7,,,,,,,09:47,eey9,
77697,Mx 3437#3,10/10/2016,12,8,91.0,2.6,,,,,,,09:47,eey9,
77697,Mx 3437#3,10/10/2016,12,9,92.0,2.4,,,,,,,09:47,eey9,
77697,Mx 3437#3,10/10/2016,12,10,66.0,2.2,,,,,,,09:48,eey9,
77697,Mx 3437#3,10/10/2016,12,11,33.0,0.8,,,,,,,09:48,eey9,
77697,Mx 3437#3,10/10/2016,13,0,,,140.0,13,17,18,6.0,0,09:48,eey9,126.0
77697,Mx 3437#3,10/10/2016,13,1,44.0,1.2,,,,,,,09:51,eey9,
77697,Mx 3437#3,10/10/2016,13,2,64.0,1.2,,,,,,,09:51,eey9,
77697,Mx 3437#3,10/10/2016,13,3,77.0,1.3,,,,,,,09:52,eey9,
77697,Mx 3437#3,10/10/2016,13,4,83.0,1.4,,,,,,,09:52,eey9,
77697,Mx 3437#3,10/10/2016,13,5,85.0,1.5,,,,,,,09:52,eey9,
77697,Mx 3437#3,10/10/2016,13,6,81.0,1.9,,,,,,,09:53,eey9,
77697,Mx 3437#3,10/10/2016,13,7,82.0,2.1,,,,,,,09:53,eey9,
77697,Mx 3437#3,10/10/2016,13,8,88.0,2.1,,,,,,,09:53,eey9,
77697,Mx 3437#3,10/10/2016,13,9,83.0,2.2,,,,,,,09:54,eey9,
77697,Mx 3437#3,10/10/2016,13,10,55.0,1.7,,,,,,,09:54,eey9,
77697,Mx 3437#3,10/10/2016,13,11,30.0,0.1,,,,,,,09:54,eey9,
77697,Mx 3437#3,10/10/2016,14,0,,,136.0,35,28,27,5.0,0,09:55,eey9,113.0
77697,Mx 3437#3,10/10/2016,14,1,37.0,1.4,,,,,,,09:57,eey9,
77697,Mx 3437#3,10/10/2016,14,2,46.0,1.7,,,,,,,09:57,eey9,
77697,Mx 3437#3,10/10/2016,14,3,47.0,1.7,,,,,,,09:58,eey9,
77697,Mx 3437#3,10/10/2016,14,4,60.0,2.1,,,,,,,09:58,eey9,
77697,Mx 3437#3,10/10/2016,14,5,69.0,1.6,,,,,,,09:59,eey9,
77697,Mx 3437#3,10/10/2016,14,6,72.0,1.6,,,,,,,09:59,eey9,
77697,Mx 3437#3,10/10/2016,14,7,77.0,1.6,,,,,,,09:59,eey9,
77697,Mx 3437#3,10/10/2016,14,8,78.0,1.6,,,,,,,10:00,eey9,
77697,Mx 3437#3,10/10/2016,14,9,78.0,1.8,,,,,,,10:00,eey9,
77697,Mx 3437#3,10/10/2016,14,10,63.0,1.8,,,,,,,10:00,eey9,
77697,Mx 3437#3,10/10/2016,14,11,36.0,1.2,,,,,,,10:01,eey9,
77697,Mx 3437#3,10/10/2016,15,0,,,170.0,38,29,33,5.0,0,10:01,eey9,137.0
77697,Mx 3437#3,10/10/2016,15,1,37.0,1.8,,,,,,,10:03,eey9,
77697,Mx 3437#3,10/10/2016,15,2,57.0,1.9,,,,,,,10:04,eey9,
77697,Mx 3437#3,10/10/2016,15,3,65.0,1.6,,,,,,,10:04,eey9,
77697,Mx 3437#3,10/10/2016,15,4,70.0,1.2,,,,,,,10:05,eey9,
77697,Mx 3437#3,10/10/2016,15,5,33.0,1.0,,,,,,,10:05,eey9,
77697,Mx 3437#3,10/10/2016,15,6,77.0,1.6,,,,,,,10:05,eey9,
77697,Mx 3437#3,10/10/2016,15,7,76.0,1.7,,,,,,,10:06,eey9,
77697,Mx 3437#3,10/10/2016,15,8,81.0,1.8,,,,,,,10:06,eey9,
77697,Mx 3437#3,10/10/2016,15,9,69.0,1.7,,,,,,,10:06,eey9,
77697,Mx 3437#3,10/10/2016,15,10,32.0,1.0,,,,,,,10:07,eey9,
