EuroPheno.stock_id,pheno_date,time_taken,who,pseudo_rep_no,measurement_no,leaf_length_cm,leaf_width_cm,leaf_ligule,stem_count,canopy_height,stem_id,field_flowering_score
36,11/07/2012,,,3,9,95.0,2.6,1,,,,
36,11/07/2012,,,3,10,90.0,2.4,0,,,,
36,11/07/2012,,,3,11,49.0,2.3,0,,,,
36,11/07/2012,,,3,12,18.0,0.7,0,,,,
39,11/07/2012,,,0,0,,,,30.5,,,
39,11/07/2012,,,1,0,,,,,,1,0
39,11/07/2012,,,1,2,0.0,0.0,0,,,,
39,11/07/2012,,,1,8,90.0,2.4,1,,,,
39,11/07/2012,,,1,9,88.0,2.3,0,,,,
39,11/07/2012,,,1,10,66.0,2.0,0,,,,
39,11/07/2012,,,1,11,37.0,1.1,0,,,,
39,11/07/2012,,,1,12,6.0,0.1,0,,,,
39,11/07/2012,,,2,0,,,,,,1,0
39,11/07/2012,,,2,4,0.0,0.0,0,,,,
39,11/07/2012,,,2,9,79.0,1.5,1,,,,
39,11/07/2012,,,2,10,70.0,1.5,0,,,,
39,11/07/2012,,,2,11,46.0,1.2,0,,,,
39,11/07/2012,,,2,12,12.0,0.2,0,,,,
39,11/07/2012,,,3,0,,,,,,1,0
39,11/07/2012,,,3,7,86.0,2.6,1,,,,
39,11/07/2012,,,3,8,85.0,2.6,1,,,,
39,11/07/2012,,,3,9,91.0,2.4,0,,,,
39,11/07/2012,,,3,10,61.0,1.8,0,,,,
39,11/07/2012,,,3,11,35.0,1.0,0,,,,
40,11/07/2012,,,0,0,,,,11.335,,,
40,11/07/2012,,,1,0,,,,,,1,0
40,11/07/2012,,,1,8,64.0,2.7,1,,,,
40,11/07/2012,,,1,9,69.0,2.7,1,,,,
40,11/07/2012,,,1,10,56.0,2.6,1,,,,
40,11/07/2012,,,1,11,31.0,1.7,0,,,,
40,11/07/2012,,,1,12,4.0,0.1,0,,,,
40,11/07/2012,,,2,0,,,,,,1,0
40,11/07/2012,,,2,4,0.0,0.0,0,,,,
40,11/07/2012,,,2,9,82.0,3.5,1,,,,
40,11/07/2012,,,2,10,83.0,3.7,1,,,,
40,11/07/2012,,,2,11,82.0,3.5,1,,,,
40,11/07/2012,,,2,12,73.0,3.3,0,,,,
40,11/07/2012,,,2,13,36.0,2.1,0,,,,
40,11/07/2012,,,3,0,,,,,,2,0
40,11/07/2012,,,3,8,90.0,3.2,1,,,,
40,11/07/2012,,,3,9,91.0,3.3,1,,,,
40,11/07/2012,,,3,10,83.0,3.3,0,,,,
40,11/07/2012,,,3,11,51.0,2.7,0,,,,
40,11/07/2012,,,3,12,10.0,0.3,0,,,,
42,11/07/2012,,,0,0,,,,24.8325,,,
42,11/07/2012,,,1,0,,,,,,1,0
42,11/07/2012,,,1,7,82.0,2.7,1,,,,
42,11/07/2012,,,1,8,94.0,2.6,1,,,,
42,11/07/2012,,,1,9,87.0,2.7,0,,,,
42,11/07/2012,,,1,10,52.0,2.1,0,,,,
42,11/07/2012,,,1,11,10.0,0.2,0,,,,
42,11/07/2012,,,2,0,,,,,,1,0
42,11/07/2012,,,2,4,0.0,0.0,0,,,,
42,11/07/2012,,,2,9,72.0,2.4,1,,,,
42,11/07/2012,,,2,10,92.0,2.6,1,,,,
42,11/07/2012,,,2,11,79.0,2.8,0,,,,
42,11/07/2012,,,2,12,50.0,2.3,0,,,,
42,11/07/2012,,,2,13,12.0,0.1,0,,,,
42,11/07/2012,,,3,0,,,,,,1,0
42,11/07/2012,,,3,9,88.0,2.4,1,,,,
42,11/07/2012,,,3,10,89.0,2.6,0,,,,
42,11/07/2012,,,3,11,88.0,2.6,0,,,,
42,11/07/2012,,,3,12,60.0,2.3,0,,,,
42,11/07/2012,,,3,13,25.0,0.5,0,,,,
44,11/07/2012,,,0,0,,,,20.0,,,
44,11/07/2012,,,1,0,,,,,,1,0
44,11/07/2012,,,1,9,86.0,3.3,1,,,,
44,11/07/2012,,,1,10,92.0,3.9,1,,,,
44,11/07/2012,,,1,11,82.0,4.0,0,,,,
44,11/07/2012,,,1,12,58.0,3.3,0,,,,
44,11/07/2012,,,1,13,18.0,0.6,0,,,,
44,11/07/2012,,,2,0,,,,,,1,0
44,11/07/2012,,,2,10,81.0,3.6,1,,,,
44,11/07/2012,,,2,11,88.0,3.9,1,,,,
44,11/07/2012,,,2,12,81.0,3.9,1,,,,
44,11/07/2012,,,2,13,56.0,3.1,0,,,,
44,11/07/2012,,,2,14,11.0,0.2,0,,,,
44,11/07/2012,,,3,0,,,,,,1,0
44,11/07/2012,,,3,8,78.0,3.1,1,,,,
44,11/07/2012,,,3,9,81.0,3.4,1,,,,
44,11/07/2012,,,3,10,76.0,3.5,0,,,,
44,11/07/2012,,,3,11,49.0,2.9,0,,,,
44,11/07/2012,,,3,12,9.0,0.2,0,,,,
46,11/07/2012,,,0,0,,,,34.165,,,
46,11/07/2012,,,1,0,,,,,,2,0
46,11/07/2012,,,1,6,49.0,1.7,1,,,,
46,11/07/2012,,,1,7,52.0,1.5,1,,,,
46,11/07/2012,,,1,8,51.0,1.6,0,,,,
46,11/07/2012,,,1,9,22.0,1.3,0,,,,
46,11/07/2012,,,1,10,13.0,0.3,0,,,,
46,11/07/2012,,,2,0,,,,,,1,0
46,11/07/2012,,,2,7,68.0,1.8,1,,,,
46,11/07/2012,,,2,8,61.0,1.7,0,,,,
46,11/07/2012,,,2,9,41.0,1.5,0,,,,
46,11/07/2012,,,2,10,22.0,0.6,0,,,,
46,11/07/2012,,,3,0,,,,,,1,0
46,11/07/2012,,,3,6,53.0,1.4,1,,,,
46,11/07/2012,,,3,7,68.0,1.5,1,,,,
46,11/07/2012,,,3,8,59.0,1.6,0,,,,
46,11/07/2012,,,3,9,32.0,0.8,0,,,,
48,11/07/2012,,,0,0,,,,57.3325,,,
48,11/07/2012,,,1,0,,,,,,1,1
48,11/07/2012,,,1,1,0.0,0.0,0,,,,
48,11/07/2012,,,1,8,63.0,2.4,1,,,,
48,11/07/2012,,,1,9,67.0,2.5,1,,,,
48,11/07/2012,,,1,10,59.0,2.2,1,,,,
48,11/07/2012,,,1,11,40.0,1.5,0,,,,
48,11/07/2012,,,2,0,,,,,,1,1
48,11/07/2012,,,2,9,57.0,2.7,1,,,,
48,11/07/2012,,,2,10,51.0,2.4,1,,,,
48,11/07/2012,,,2,11,39.0,1.6,0,,,,
48,11/07/2012,,,3,0,,,,,,1,0
48,11/07/2012,,,3,7,51.0,2.0,1,,,,
48,11/07/2012,,,3,8,58.0,1.9,1,,,,
48,11/07/2012,,,3,9,57.0,1.7,0,,,,
48,11/07/2012,,,3,10,33.0,1.4,0,,,,
48,11/07/2012,,,3,11,13.0,0.5,0,,,,
50,11/07/2012,,,0,0,,,,29.8325,,,
50,11/07/2012,,,1,0,,,,,,1,1
50,11/07/2012,,,1,8,61.0,2.6,1,,,,
50,11/07/2012,,,1,9,66.0,2.6,1,,,,
50,11/07/2012,,,1,10,57.0,2.5,0,,,,
50,11/07/2012,,,1,11,46.0,1.9,0,,,,
50,11/07/2012,,,2,0,,,,,,1,1
50,11/07/2012,,,2,2,0.0,0.0,0,,,,
50,11/07/2012,,,2,9,64.0,2.5,1,,,,
50,11/07/2012,,,2,10,66.0,2.3,0,,,,
50,11/07/2012,,,2,11,52.0,2.1,0,,,,
50,11/07/2012,,,2,12,27.0,1.1,0,,,,
50,11/07/2012,,,3,0,,,,,,1,0
50,11/07/2012,,,3,1,0.0,0.0,0,,,,
50,11/07/2012,,,3,7,52.0,1.9,1,,,,
50,11/07/2012,,,3,8,58.0,1.8,1,,,,
50,11/07/2012,,,3,9,46.0,1.3,0,,,,
50,11/07/2012,,,3,10,18.0,0.7,0,,,,
51,11/07/2012,,,0,0,,,,8.0,,,
51,11/07/2012,,,1,0,,,,,,2,0
51,11/07/2012,,,1,8,78.0,3.2,1,,,,
51,11/07/2012,,,1,9,83.0,3.3,1,,,,
51,11/07/2012,,,1,10,76.0,3.3,0,,,,
51,11/07/2012,,,1,11,48.0,2.4,0,,,,
51,11/07/2012,,,1,12,8.0,0.2,0,,,,
51,11/07/2012,,,2,0,,,,,,1,0
51,11/07/2012,,,2,9,83.0,3.2,1,,,,
51,11/07/2012,,,2,10,84.0,3.7,1,,,,
51,11/07/2012,,,2,11,75.0,3.8,0,,,,
51,11/07/2012,,,2,12,46.0,1.7,0,,,,
51,11/07/2012,,,2,13,6.0,0.1,0,,,,
51,11/07/2012,,,3,0,,,,,,2,0
51,11/07/2012,,,3,8,79.0,3.1,1,,,,
51,11/07/2012,,,3,9,80.0,3.1,1,,,,
51,11/07/2012,,,3,10,76.0,3.0,0,,,,
51,11/07/2012,,,3,11,43.0,2.1,0,,,,
51,11/07/2012,,,3,12,7.0,0.1,0,,,,
53,11/07/2012,,,0,0,,,,21.165,,,
53,11/07/2012,,,1,0,,,,,,1,0
53,11/07/2012,,,1,1,0.0,0.0,0,,,,
53,11/07/2012,,,1,7,75.0,2.0,1,,,,
53,11/07/2012,,,1,8,81.0,2.0,0,,,,
53,11/07/2012,,,1,9,63.0,1.5,0,,,,
53,11/07/2012,,,1,10,38.0,1.0,0,,,,
53,11/07/2012,,,1,11,2.0,0.1,0,,,,
53,11/07/2012,,,2,0,,,,,,1,0
53,11/07/2012,,,2,2,0.0,0.0,0,,,,
53,11/07/2012,,,2,6,62.0,1.9,1,,,,
53,11/07/2012,,,2,7,80.0,1.9,1,,,,
53,11/07/2012,,,2,8,77.0,2.0,0,,,,
53,11/07/2012,,,2,9,44.0,1.2,0,,,,
53,11/07/2012,,,2,10,13.0,0.2,0,,,,
53,11/07/2012,,,3,0,,,,,,1,0
53,11/07/2012,,,3,7,59.0,2.5,1,,,,
53,11/07/2012,,,3,8,80.0,2.5,1,,,,
53,11/07/2012,,,3,9,81.0,2.4,1,,,,
53,11/07/2012,,,3,10,63.0,1.7,0,,,,
53,11/07/2012,,,3,11,41.0,1.2,0,,,,
53,11/07/2012,,,3,12,10.0,0.1,0,,,,
56,11/07/2012,,,0,0,,,,21.0,,,
56,11/07/2012,,,1,0,,,,,,1,0
56,11/07/2012,,,1,8,85.0,2.1,1,,,,
56,11/07/2012,,,1,9,97.0,2.5,1,,,,
56,11/07/2012,,,1,10,78.0,2.5,0,,,,
56,11/07/2012,,,1,11,49.0,1.5,0,,,,
56,11/07/2012,,,1,12,8.0,0.1,0,,,,
56,11/07/2012,,,2,0,,,,,,2,0
56,11/07/2012,,,2,4,17.0,2.7,1,,,,
56,11/07/2012,,,2,5,30.0,2.7,1,,,,
56,11/07/2012,,,2,6,39.0,3.0,1,,,,
56,11/07/2012,,,2,7,58.0,2.7,1,,,,
56,11/07/2012,,,2,8,77.0,2.5,1,,,,
56,11/07/2012,,,2,9,94.0,2.6,1,,,,
56,11/07/2012,,,2,10,97.0,2.7,0,,,,
56,11/07/2012,,,2,11,76.0,2.7,0,,,,
56,11/07/2012,,,2,12,31.0,0.8,0,,,,
56,11/07/2012,,,3,0,,,,,,2,0
56,11/07/2012,,,3,8,85.0,2.8,1,,,,
56,11/07/2012,,,3,9,95.0,3.0,1,,,,
56,11/07/2012,,,3,10,96.0,3.2,0,,,,
56,11/07/2012,,,3,11,65.0,2.9,0,,,,
56,11/07/2012,,,3,12,34.0,0.8,0,,,,
57,11/07/2012,,,0,0,,,,35.665,,,
57,11/07/2012,,,1,0,,,,,,1,0
57,11/07/2012,,,1,3,0.0,0.0,0,,,,
57,11/07/2012,,,1,7,79.0,2.7,1,,,,
57,11/07/2012,,,1,8,90.0,2.6,1,,,,
57,11/07/2012,,,1,9,76.0,2.2,0,,,,
57,11/07/2012,,,1,10,53.0,1.7,0,,,,
57,11/07/2012,,,1,11,25.0,0.6,0,,,,
57,11/07/2012,,,2,0,,,,,,1,0
57,11/07/2012,,,2,7,81.0,2.7,1,,,,
57,11/07/2012,,,2,8,66.0,2.7,0,,,,
57,11/07/2012,,,2,9,76.0,2.4,0,,,,
57,11/07/2012,,,2,10,48.0,1.5,0,,,,
57,11/07/2012,,,2,11,16.0,0.2,0,,,,
57,11/07/2012,,,3,0,,,,,,1,0
57,11/07/2012,,,3,1,0.0,0.0,0,,,,
57,11/07/2012,,,3,2,0.0,0.0,0,,,,
57,11/07/2012,,,3,7,89.0,2.5,1,,,,
57,11/07/2012,,,3,8,95.0,2.2,0,,,,
57,11/07/2012,,,3,9,71.0,1.9,0,,,,
57,11/07/2012,,,3,10,42.0,1.2,0,,,,
57,11/07/2012,,,3,11,9.0,0.1,0,,,,
58,11/07/2012,,,0,0,,,,11.83333333333335,,,
58,11/07/2012,,,1,0,,,,,,2,0
58,11/07/2012,,,1,7,53.0,1.7,1,,,,
58,11/07/2012,,,1,8,66.0,2.0,1,,,,
58,11/07/2012,,,1,9,68.0,2.3,0,,,,
58,11/07/2012,,,1,10,50.0,2.1,0,,,,
58,11/07/2012,,,1,11,18.0,0.5,0,,,,
58,11/07/2012,,,2,0,,,,,,1,0
58,11/07/2012,,,2,6,0.0,0.0,0,,,,
58,11/07/2012,,,2,9,66.0,3.3,1,,,,
58,11/07/2012,,,2,10,79.0,3.6,1,,,,
58,11/07/2012,,,2,11,84.0,3.6,1,,,,
58,11/07/2012,,,2,12,64.0,3.7,0,,,,
58,11/07/2012,,,2,13,36.0,1.5,0,,,,
58,11/07/2012,,,3,0,,,,,,1,0
58,11/07/2012,,,3,4,0.0,0.0,0,,,,
58,11/07/2012,,,3,9,76.0,3.3,1,,,,
58,11/07/2012,,,3,10,79.0,3.1,1,,,,
58,11/07/2012,,,3,11,83.0,3.0,1,,,,
58,11/07/2012,,,3,12,61.0,3.0,0,,,,
58,11/07/2012,,,3,13,28.0,0.6,0,,,,
61,11/07/2012,,,0,0,,,,47.3325,,,
61,11/07/2012,,,1,0,,,,,,1,1
61,11/07/2012,,,1,1,0.0,0.0,0,,,,
61,11/07/2012,,,1,9,58.0,2.6,1,,,,
61,11/07/2012,,,1,10,59.0,2.6,0,,,,
61,11/07/2012,,,1,11,42.0,2.1,0,,,,
61,11/07/2012,,,1,12,25.0,1.1,0,,,,
61,11/07/2012,,,2,0,,,,,,1,1
61,11/07/2012,,,2,9,49.0,2.9,1,,,,
61,11/07/2012,,,2,10,54.0,3.0,1,,,,
61,11/07/2012,,,2,11,55.0,2.9,1,,,,
61,11/07/2012,,,2,12,44.0,2.0,1,,,,
61,11/07/2012,,,3,0,,,,,,1,1
61,11/07/2012,,,3,7,51.0,2.1,1,,,,
61,11/07/2012,,,3,8,59.0,2.4,1,,,,
61,11/07/2012,,,3,9,64.0,2.1,1,,,,
61,11/07/2012,,,3,10,45.0,1.7,0,,,,
61,11/07/2012,,,3,11,20.0,0.5,0,,,,
62,11/07/2012,,,0,0,,,,28.0,,,
62,11/07/2012,,,1,0,,,,,,1,0
62,11/07/2012,,,1,4,0.0,0.0,0,,,,
62,11/07/2012,,,1,5,0.0,0.0,0,,,,
62,11/07/2012,,,1,9,94.0,2.7,1,,,,
62,11/07/2012,,,1,10,101.0,2.8,0,,,,
62,11/07/2012,,,1,11,79.0,2.7,0,,,,
62,11/07/2012,,,1,12,50.0,1.6,0,,,,
62,11/07/2012,,,2,0,,,,,,1,0
62,11/07/2012,,,2,8,85.0,2.4,1,,,,
62,11/07/2012,,,2,9,97.0,2.4,1,,,,
62,11/07/2012,,,2,10,79.0,2.5,0,,,,
62,11/07/2012,,,2,11,41.0,1.1,0,,,,
62,11/07/2012,,,3,0,,,,,,3,0
62,11/07/2012,,,3,7,81.0,2.2,1,,,,
62,11/07/2012,,,3,8,89.0,2.3,0,,,,
62,11/07/2012,,,3,9,76.0,2.7,0,,,,
62,11/07/2012,,,3,10,39.0,1.7,0,,,,
62,11/07/2012,,,3,11,3.0,0.1,0,,,,
35,16/07/2012,,,0,0,,,,,94.0,,
35,16/07/2012,,,0,0,,,,,75.0,,
35,16/07/2012,,,0,0,,,,,83.0,,
35,16/07/2012,,,0,0,,,,,99.0,,
36,16/07/2012,,,0,0,,,,,172.0,,
36,16/07/2012,,,0,0,,,,,170.0,,
36,16/07/2012,,,0,0,,,,,178.0,,
36,16/07/2012,,,0,0,,,,,180.0,,
39,16/07/2012,,,0,0,,,,,123.0,,
39,16/07/2012,,,0,0,,,,,121.0,,
39,16/07/2012,,,0,0,,,,,110.0,,
39,16/07/2012,,,0,0,,,,,123.0,,
40,16/07/2012,,,0,0,,,,,158.0,,
40,16/07/2012,,,0,0,,,,,161.0,,
40,16/07/2012,,,0,0,,,,,172.0,,
40,16/07/2012,,,0,0,,,,,174.0,,
42,16/07/2012,,,0,0,,,,,168.0,,
42,16/07/2012,,,0,0,,,,,176.0,,
42,16/07/2012,,,0,0,,,,,163.0,,
42,16/07/2012,,,0,0,,,,,172.0,,
44,16/07/2012,,,0,0,,,,,157.0,,
44,16/07/2012,,,0,0,,,,,164.0,,
44,16/07/2012,,,0,0,,,,,170.0,,
44,16/07/2012,,,0,0,,,,,167.0,,
46,16/07/2012,,,0,0,,,,,114.0,,
46,16/07/2012,,,0,0,,,,,105.0,,
46,16/07/2012,,,0,0,,,,,107.0,,
46,16/07/2012,,,0,0,,,,,88.0,,
48,16/07/2012,,,0,0,,,,,95.0,,
48,16/07/2012,,,0,0,,,,,92.0,,
48,16/07/2012,,,0,0,,,,,105.0,,
48,16/07/2012,,,0,0,,,,,90.0,,
50,16/07/2012,,,0,0,,,,,99.0,,
50,16/07/2012,,,0,0,,,,,109.0,,
50,16/07/2012,,,0,0,,,,,114.0,,
50,16/07/2012,,,0,0,,,,,118.0,,
51,16/07/2012,,,0,0,,,,,156.0,,
51,16/07/2012,,,0,0,,,,,152.0,,
51,16/07/2012,,,0,0,,,,,163.0,,
51,16/07/2012,,,0,0,,,,,156.0,,
53,16/07/2012,,,0,0,,,,,114.0,,
53,16/07/2012,,,0,0,,,,,112.0,,
53,16/07/2012,,,0,0,,,,,105.0,,
53,16/07/2012,,,0,0,,,,,101.0,,
56,16/07/2012,,,0,0,,,,,173.0,,
56,16/07/2012,,,0,0,,,,,167.0,,
56,16/07/2012,,,0,0,,,,,168.0,,
56,16/07/2012,,,0,0,,,,,180.0,,
57,16/07/2012,,,0,0,,,,,116.0,,
57,16/07/2012,,,0,0,,,,,113.0,,
57,16/07/2012,,,0,0,,,,,129.0,,
57,16/07/2012,,,0,0,,,,,125.0,,
58,16/07/2012,,,0,0,,,,,156.0,,
58,16/07/2012,,,0,0,,,,,164.0,,
58,16/07/2012,,,0,0,,,,,158.0,,
58,16/07/2012,,,0,0,,,,,170.0,,
61,16/07/2012,,,0,0,,,,,99.0,,
61,16/07/2012,,,0,0,,,,,108.0,,
61,16/07/2012,,,0,0,,,,,100.0,,
61,16/07/2012,,,0,0,,,,,97.0,,
62,16/07/2012,,,0,0,,,,,171.0,,
62,16/07/2012,,,0,0,,,,,160.0,,
62,16/07/2012,,,0,0,,,,,161.0,,
62,16/07/2012,,,0,0,,,,,170.0,,
35,17/07/2012,,,0,0,,,,50.5,,,
35,17/07/2012,,,1,0,,,,,,1,1
35,17/07/2012,,,1,8,47.0,2.2,1,,,,
35,17/07/2012,,,1,9,52.0,2.2,1,,,,
35,17/07/2012,,,1,10,47.0,2.0,0,,,,
35,17/07/2012,,,1,11,27.0,1.2,0,,,,
35,17/07/2012,,,2,0,,,,,,1,1
35,17/07/2012,,,2,1,0.0,0.0,0,,,,
35,17/07/2012,,,2,2,0.0,0.0,0,,,,
35,17/07/2012,,,2,8,59.0,2.4,1,,,,
35,17/07/2012,,,2,9,60.0,2.6,1,,,,
35,17/07/2012,,,2,10,51.5,2.0,1,,,,
35,17/07/2012,,,3,0,,,,,,1,1
35,17/07/2012,,,3,1,0.0,0.0,0,,,,
35,17/07/2012,,,3,2,0.0,0.0,0,,,,
35,17/07/2012,,,3,8,54.5,2.0,1,,,,
35,17/07/2012,,,3,9,62.0,2.0,1,,,,
35,17/07/2012,,,3,10,56.0,1.9,0,,,,
35,17/07/2012,,,3,11,37.0,1.5,0,,,,
35,17/07/2012,,,3,12,19.5,0.6,0,,,,
36,17/07/2012,,,0,0,,,,23.3325,,,
36,17/07/2012,,,1,0,,,,,,1,0
36,17/07/2012,,,1,10,66.0,2.5,1,,,,
36,17/07/2012,,,1,11,74.5,2.6,0,,,,
36,17/07/2012,,,1,12,53.0,2.7,0,,,,
36,17/07/2012,,,1,13,31.0,0.8,0,,,,
36,17/07/2012,,,2,0,,,,,,1,0
36,17/07/2012,,,2,9,97.5,2.5,1,,,,
36,17/07/2012,,,2,10,100.0,2.6,0,,,,
36,17/07/2012,,,2,11,68.0,2.5,0,,,,
36,17/07/2012,,,2,12,25.0,1.0,0,,,,
36,17/07/2012,,,3,0,,,,,,1,0
36,17/07/2012,,,3,9,89.5,2.7,1,,,,
36,17/07/2012,,,3,10,97.0,2.7,1,,,,
36,17/07/2012,,,3,11,73.0,2.9,0,,,,
36,17/07/2012,,,3,12,42.5,1.6,0,,,,
39,17/07/2012,,,0,0,,,,30.5,,,
39,17/07/2012,,,1,0,,,,,,1,0
39,17/07/2012,,,1,8,88.0,2.5,1,,,,
39,17/07/2012,,,1,9,91.0,2.6,1,,,,
39,17/07/2012,,,1,10,81.5,2.3,0,,,,
39,17/07/2012,,,1,11,57.0,1.5,0,,,,
39,17/07/2012,,,1,12,23.0,0.2,0,,,,
39,17/07/2012,,,2,0,,,,,,1,0
39,17/07/2012,,,2,9,75.5,1.5,1,,,,
39,17/07/2012,,,2,10,79.5,1.6,0,,,,
39,17/07/2012,,,2,11,60.0,1.5,0,,,,
39,17/07/2012,,,2,12,27.0,0.6,0,,,,
39,17/07/2012,,,3,0,,,,,,1,0
39,17/07/2012,,,3,8,83.0,2.9,1,,,,
39,17/07/2012,,,3,9,92.0,2.6,0,,,,
39,17/07/2012,,,3,10,68.5,2.1,0,,,,
39,17/07/2012,,,3,11,50.5,1.5,0,,,,
40,17/07/2012,,,0,0,,,,11.335,,,
40,17/07/2012,,,1,0,,,,,,1,0
40,17/07/2012,,,1,8,62.0,2.8,1,,,,
40,17/07/2012,,,1,9,64.0,3.0,1,,,,
40,17/07/2012,,,1,10,53.5,2.6,1,,,,
40,17/07/2012,,,1,11,32.5,2.0,0,,,,
40,17/07/2012,,,1,12,1.1,0.1,0,,,,
40,17/07/2012,,,2,0,,,,,,1,0
40,17/07/2012,,,2,5,0.0,0.0,0,,,,
40,17/07/2012,,,2,11,79.5,3.7,1,,,,
40,17/07/2012,,,2,12,82.0,3.4,1,,,,
40,17/07/2012,,,2,13,80.0,3.7,1,,,,
40,17/07/2012,,,2,14,65.0,3.1,0,,,,
40,17/07/2012,,,2,15,20.5,0.7,0,,,,
40,17/07/2012,,,3,0,,,,,,2,0
40,17/07/2012,,,3,4,0.0,0.0,0,,,,
40,17/07/2012,,,3,5,0.0,0.0,0,,,,
40,17/07/2012,,,3,10,93.5,3.4,1,,,,
40,17/07/2012,,,3,11,75.0,3.2,0,,,,
40,17/07/2012,,,3,12,41.0,1.2,0,,,,
42,17/07/2012,,,0,0,,,,24.8325,,,
42,17/07/2012,,,1,0,,,,,,1,0
42,17/07/2012,,,1,3,0.0,0.0,0,,,,
42,17/07/2012,,,1,8,93.0,2.7,1,,,,
42,17/07/2012,,,1,9,99.0,2.7,1,,,,
42,17/07/2012,,,1,10,72.0,2.6,0,,,,
42,17/07/2012,,,1,11,33.5,1.1,0,,,,
42,17/07/2012,,,2,0,,,,,,1,0
42,17/07/2012,,,2,9,71.5,2.4,1,,,,
42,17/07/2012,,,2,10,92.5,2.7,1,,,,
42,17/07/2012,,,2,11,92.0,3.0,0,,,,
42,17/07/2012,,,2,12,64.0,2.7,0,,,,
42,17/07/2012,,,2,13,38.0,1.5,0,,,,
42,17/07/2012,,,3,0,,,,,,1,0
42,17/07/2012,,,3,9,86.5,2.5,1,,,,
42,17/07/2012,,,3,10,97.5,2.7,1,,,,
42,17/07/2012,,,3,11,101.0,2.7,0,,,,
42,17/07/2012,,,3,12,83.5,2.5,0,,,,
42,17/07/2012,,,3,13,43.5,1.7,0,,,,
44,17/07/2012,,,0,0,,,,20.0,,,
44,17/07/2012,,,1,0,,,,,,1,0
44,17/07/2012,,,1,9,70.0,3.6,1,,,,
44,17/07/2012,,,1,10,85.5,3.9,1,,,,
44,17/07/2012,,,1,11,83.0,4.0,1,,,,
44,17/07/2012,,,1,12,74.0,3.7,0,,,,
44,17/07/2012,,,1,13,46.5,1.7,0,,,,
44,17/07/2012,,,2,0,,,,,,1,0
44,17/07/2012,,,2,11,83.0,4.0,1,,,,
44,17/07/2012,,,2,12,79.0,4.0,1,,,,
44,17/07/2012,,,2,13,71.0,4.0,0,,,,
44,17/07/2012,,,2,14,43.0,2.1,0,,,,
44,17/07/2012,,,3,0,,,,,,1,0
44,17/07/2012,,,3,8,75.0,3.0,1,,,,
44,17/07/2012,,,3,9,80.0,3.5,1,,,,
44,17/07/2012,,,3,10,82.0,3.4,0,,,,
44,17/07/2012,,,3,11,65.0,3.3,0,,,,
44,17/07/2012,,,3,12,36.5,1.5,0,,,,
46,17/07/2012,,,0,0,,,,34.165,,,
46,17/07/2012,,,1,0,,,,,,2,0
46,17/07/2012,,,1,7,51.0,1.6,1,,,,
46,17/07/2012,,,1,8,57.0,1.9,1,,,,
46,17/07/2012,,,1,9,37.0,1.7,0,,,,
46,17/07/2012,,,1,10,30.0,1.1,0,,,,
46,17/07/2012,,,1,11,6.0,0.1,0,,,,
46,17/07/2012,,,2,0,,,,,,1,0
46,17/07/2012,,,2,1,0.0,0.0,0,,,,
46,17/07/2012,,,2,7,66.5,1.7,1,,,,
46,17/07/2012,,,2,8,66.5,1.9,0,,,,
46,17/07/2012,,,2,9,51.5,1.8,0,,,,
46,17/07/2012,,,2,10,32.0,1.1,0,,,,
46,17/07/2012,,,3,0,,,,,,1,0
46,17/07/2012,,,3,1,0.0,0.0,0,,,,
46,17/07/2012,,,3,6,52.0,1.5,1,,,,
46,17/07/2012,,,3,7,67.0,1.5,1,,,,
46,17/07/2012,,,3,8,67.0,1.8,0,,,,
46,17/07/2012,,,3,9,45.5,1.5,0,,,,
46,17/07/2012,,,3,10,18.5,0.2,0,,,,
48,17/07/2012,,,0,0,,,,57.3325,,,
48,17/07/2012,,,1,0,,,,,,1,1
48,17/07/2012,,,1,2,0.0,0.0,0,,,,
48,17/07/2012,,,1,10,59.0,2.4,1,,,,
48,17/07/2012,,,1,11,47.5,1.6,1,,,,
48,17/07/2012,,,2,0,,,,,,1,1
48,17/07/2012,,,2,1,0.0,0.0,0,,,,
48,17/07/2012,,,2,2,0.0,0.0,0,,,,
48,17/07/2012,,,2,9,58.0,2.5,1,,,,
48,17/07/2012,,,2,10,49.0,2.4,1,,,,
48,17/07/2012,,,2,11,40.5,1.7,1,,,,
48,17/07/2012,,,3,0,,,,,,1,0
48,17/07/2012,,,3,8,55.0,2.0,1,,,,
48,17/07/2012,,,3,9,62.5,1.9,1,,,,
48,17/07/2012,,,3,10,47.0,1.8,1,,,,
48,17/07/2012,,,3,11,22.0,1.1,0,,,,
50,17/07/2012,,,0,0,,,,29.8325,,,
50,17/07/2012,,,1,0,,,,,,1,1
50,17/07/2012,,,1,2,0.0,0.0,0,,,,
50,17/07/2012,,,1,9,63.5,2.8,1,,,,
50,17/07/2012,,,1,10,61.0,2.5,1,,,,
50,17/07/2012,,,1,11,50.0,2.0,1,,,,
50,17/07/2012,,,2,0,,,,,,1,1
50,17/07/2012,,,2,9,61.5,2.4,1,,,,
50,17/07/2012,,,2,10,68.5,2.5,1,,,,
50,17/07/2012,,,2,11,61.0,2.3,1,,,,
50,17/07/2012,,,2,12,44.5,1.7,1,,,,
50,17/07/2012,,,3,0,,,,,,1,0
50,17/07/2012,,,3,8,57.0,1.7,1,,,,
50,17/07/2012,,,3,9,53.5,1.7,0,,,,
