Date,Met Station,Day of year,Date month,Date year,Type Flag,PAR,Global rad,Net rad,Av air temp,T max,T min,T 5cm Below Ground,RH %,Rainfall mm,Irrigation mm,Wind run km,Windspeed (max) m/s,Degree days base 0,Degree days base 6,Degree days base 10,Penman pot evap,Penman - Monteith pot evap,Soil moisture def mm,Hydro thermal dd
met_data_date,met_station_id,date_day_of_year,date_month,date_year,day_month_flag,par,global_rad,net_rad,av_air_temp,t_max,t_min,t_below_ground_5cm_avg,rh,rainfall_mm,irrigation_mm,wind_run_km,wind_speed_max_ms,ddays_base_0,ddays_base_6,ddays_base_10,penman_pe,penman_monteith_pe,soil_moisture_def_mm,hydro_thermal_dd
06/06/2016 11:00,Hackthorn,158,6,2016,H,1.18681,,,17.86,,,,72.57,0.0,,5.472,1.75,,,,,,,
06/06/2016 12:00,Hackthorn,158,6,2016,H,1.24615,,,19.46,,,,71.21,0.0,,5.7636,2.086,,,,,,,
06/06/2016 13:00,Hackthorn,158,6,2016,H,1.25644,,,21.09,,,,67.38,0.0,,6.0624,2.072,,,,,,,
06/06/2016 14:00,Hackthorn,158,6,2016,H,1.20185,,,22.04,,,,65.93,0.0,,6.5988,2.299,,,,,,,
06/06/2016 15:00,Hackthorn,158,6,2016,H,1.06338,,,22.34,,,,67.61,0.0,,8.2116,3.136,,,,,,,
06/06/2016 16:00,Hackthorn,158,6,2016,H,0.909099,,,21.85,,,,64.42,0.0,,8.9748,2.729,,,,,,,
06/06/2016 17:00,Hackthorn,158,6,2016,H,0.689143,,,21.53,,,,60.66,0.0,,8.3628,2.795,,,,,,,
06/06/2016 18:00,Hackthorn,158,6,2016,H,0.476308,,,20.51,,,,61.92,0.0,,7.9632,2.427,,,,,,,
06/06/2016 19:00,Hackthorn,158,6,2016,H,0.26102,,,19.11,,,,66.9,0.0,,6.3792,2.129,,,,,,,
06/06/2016 20:00,Hackthorn,158,6,2016,H,0.0770638,,,16.64,,,,75.33,0.0,,3.744,1.508,,,,,,,
06/06/2016 21:00,Hackthorn,158,6,2016,H,0.0062822,,,13.51,,,,88.2,0.0,,2.3904,0.992,,,,,,,
06/06/2016 22:00,Hackthorn,158,6,2016,H,0.0,,,11.38,,,,93.7,0.0,,2.4372,0.767,,,,,,,
06/06/2016 23:00,Hackthorn,158,6,2016,H,0.0,,,10.72,,,,94.8,0.0,,1.5876,0.712,,,,,,,
07/06/2016 00:00,Hackthorn,159,6,2016,H,0.0,,,10.23,,,,96.0,0.0,,1.908,1.008,,,,,,,
07/06/2016 01:00,Hackthorn,159,6,2016,H,0.0,,,8.88,,,,98.3,0.0,,1.2348,0.603,,,,,,,
07/06/2016 02:00,Hackthorn,159,6,2016,H,0.0,,,7.993,,,,99.1,0.0,,0.3276,0.357,,,,,,,
07/06/2016 03:00,Hackthorn,159,6,2016,H,6.56703e-05,,,7.494,,,,99.5,0.0,,0.3492,0.384,,,,,,,
07/06/2016 04:00,Hackthorn,159,6,2016,H,0.00806242,,,7.151,,,,99.9,0.0,,0.8928,0.569,,,,,,,
07/06/2016 05:00,Hackthorn,159,6,2016,H,0.0848967,,,7.696,,,,100.0,0.0,,0.7092,0.695,,,,,,,
07/06/2016 06:00,Hackthorn,159,6,2016,H,0.246699,,,10.93,,,,98.7,0.0,,1.3068,0.7,,,,,,,
07/06/2016 07:00,Hackthorn,159,6,2016,H,0.433503,,,13.05,,,,91.2,0.0,,4.302,2.055,,,,,,,
07/06/2016 08:00,Hackthorn,159,6,2016,H,0.743736,,,15.22,,,,88.9,0.0,,6.6348,2.211,,,,,,,
07/06/2016 09:00,Hackthorn,159,6,2016,H,0.909099,,,18.17,,,,69.96,0.0,,4.662,1.924,,,,,,,
07/06/2016 10:00,Hackthorn,159,6,2016,H,1.00404,,,20.54,,,,47.68,0.0,,3.5496,1.357,,,,,,,
07/06/2016 11:00,Hackthorn,159,6,2016,H,1.08237,,,22.1,,,,48.89,0.0,,4.0212,1.514,,,,,,,
07/06/2016 12:00,Hackthorn,159,6,2016,H,1.20264,,,22.95,,,,55.52,0.0,,5.0292,1.69,,,,,,,
07/06/2016 13:00,Hackthorn,159,6,2016,H,1.20185,,,24.13,,,,55.82,0.0,,6.6708,2.421,,,,,,,
07/06/2016 14:00,Hackthorn,159,6,2016,H,0.909099,,,24.2,,,,57.09,0.0,,7.7328,2.507,,,,,,,
07/06/2016 15:00,Hackthorn,159,6,2016,H,0.82444,,,24.17,,,,53.49,0.0,,5.6088,2.044,,,,,,,
07/06/2016 16:00,Hackthorn,159,6,2016,H,0.607411,,,24.42,,,,54.27,0.0,,4.2732,1.933,,,,,,,
07/06/2016 17:00,Hackthorn,159,6,2016,H,0.637714,,,24.86,,,,51.84,0.0,,5.6412,1.964,,,,,,,
07/06/2016 18:00,Hackthorn,159,6,2016,H,0.5112,,,24.89,,,,51.9,0.0,,5.0724,1.909,,,,,,,
07/06/2016 19:00,Hackthorn,159,6,2016,H,0.346866,,,24.35,,,,53.45,0.0,,5.8716,1.928,,,,,,,
07/06/2016 20:00,Hackthorn,159,6,2016,H,0.0651165,,,22.5,,,,67.55,0.0,,5.886,1.981,,,,,,,
07/06/2016 21:00,Hackthorn,159,6,2016,H,0.00339191,,,19.06,,,,79.92,0.0,,5.0832,2.0,,,,,,,
07/06/2016 22:00,Hackthorn,159,6,2016,H,0.0,,,17.22,,,,83.2,0.0,,3.7152,1.74,,,,,,,
07/06/2016 23:00,Hackthorn,159,6,2016,H,0.0,,,15.19,,,,90.7,0.0,,1.44,0.902,,,,,,,
08/06/2016 00:00,Hackthorn,160,6,2016,H,0.0,,,13.67,,,,94.6,0.0,,0.5436,0.815,,,,,,,
08/06/2016 01:00,Hackthorn,160,6,2016,H,0.0,,,12.41,,,,96.8,0.0,,0.9612,0.517,,,,,,,
08/06/2016 02:00,Hackthorn,160,6,2016,H,0.0,,,12.03,,,,97.5,0.0,,0.8064,0.561,,,,,,,
08/06/2016 03:00,Hackthorn,160,6,2016,H,0.0,,,11.41,,,,98.4,0.0,,1.602,1.252,,,,,,,
08/06/2016 04:00,Hackthorn,160,6,2016,H,0.00551789,,,11.47,,,,99.3,0.0,,1.2708,0.665,,,,,,,
08/06/2016 05:00,Hackthorn,160,6,2016,H,0.0709714,,,11.09,,,,99.7,0.0,,1.4904,0.766,,,,,,,
08/06/2016 06:00,Hackthorn,160,6,2016,H,0.255086,,,13.2,,,,96.5,0.0,,2.4804,1.008,,,,,,,
08/06/2016 07:00,Hackthorn,160,6,2016,H,0.475991,,,16.0,,,,84.6,0.0,,1.674,0.913,,,,,,,
08/06/2016 08:00,Hackthorn,160,6,2016,H,0.693099,,,17.81,,,,77.08,0.0,,2.7432,1.114,,,,,,,
08/06/2016 09:00,Hackthorn,160,6,2016,H,0.85055,,,17.28,,,,82.8,0.0,,3.906,1.537,,,,,,,
08/06/2016 10:00,Hackthorn,160,6,2016,H,0.631622,,,16.3,,,,86.9,0.0,,3.8268,1.405,,,,,,,
08/06/2016 11:00,Hackthorn,160,6,2016,H,0.452809,,,15.43,,,,91.1,0.0,,3.0348,1.306,,,,,,,
08/06/2016 12:00,Hackthorn,160,6,2016,H,0.650374,,,15.72,,,,89.4,0.0,,3.4344,1.359,,,,,,,
08/06/2016 13:00,Hackthorn,160,6,2016,H,1.03174,,,16.99,,,,84.0,0.0,,4.4244,1.677,,,,,,,
08/06/2016 14:00,Hackthorn,160,6,2016,H,1.10532,,,18.23,,,,75.94,0.0,,4.9068,1.833,,,,,,,
08/06/2016 15:00,Hackthorn,160,6,2016,H,1.08158,,,19.08,,,,72.26,0.0,,4.9356,1.795,,,,,,,
08/06/2016 16:00,Hackthorn,160,6,2016,H,0.865583,,,19.3,,,,69.66,0.0,,5.3892,2.486,,,,,,,
08/06/2016 17:00,Hackthorn,160,6,2016,H,0.411191,,,18.07,,,,75.44,0.0,,4.5864,1.623,,,,,,,
08/06/2016 18:00,Hackthorn,160,6,2016,H,0.216791,,,16.11,,,,80.9,0.0,,6.0948,2.128,,,,,,,
08/06/2016 19:00,Hackthorn,160,6,2016,H,0.0787253,,,14.62,,,,86.4,0.0,,6.8004,2.374,,,,,,,
08/06/2016 20:00,Hackthorn,160,6,2016,H,0.0473301,,,13.12,,,,90.2,0.0,,6.6924,2.137,,,,,,,
08/06/2016 21:00,Hackthorn,160,6,2016,H,0.0070022,,,11.74,,,,93.2,0.0,,3.7584,1.462,,,,,,,
08/06/2016 22:00,Hackthorn,160,6,2016,H,2.21539e-05,,,10.39,,,,96.9,0.0,,2.2068,0.804,,,,,,,
08/06/2016 23:00,Hackthorn,160,6,2016,H,0.0,,,10.16,,,,97.7,0.0,,2.5596,0.841,,,,,,,
09/06/2016 00:00,Hackthorn,161,6,2016,H,0.0,,,10.51,,,,97.3,0.0,,1.1664,0.63,,,,,,,
09/06/2016 01:00,Hackthorn,161,6,2016,H,0.0,,,10.34,,,,97.4,0.0,,1.3608,0.794,,,,,,,
09/06/2016 02:00,Hackthorn,161,6,2016,H,0.0,,,10.25,,,,97.4,0.0,,1.0332,0.628,,,,,,,
09/06/2016 03:00,Hackthorn,161,6,2016,H,0.0,,,10.26,,,,96.9,0.0,,1.1988,0.681,,,,,,,
09/06/2016 04:00,Hackthorn,161,6,2016,H,0.00339429,,,10.16,,,,95.8,0.0,,1.2708,0.72,,,,,,,
09/06/2016 05:00,Hackthorn,161,6,2016,H,0.0265846,,,10.09,,,,96.1,0.0,,1.4328,0.589,,,,,,,
09/06/2016 06:00,Hackthorn,161,6,2016,H,0.0780923,,,10.47,,,,96.3,0.0,,1.9836,1.059,,,,,,,
09/06/2016 07:00,Hackthorn,161,6,2016,H,0.15033,,,10.68,,,,95.1,0.0,,3.0276,1.326,,,,,,,
09/06/2016 08:00,Hackthorn,161,6,2016,H,0.219956,,,11.14,,,,94.0,0.0,,3.4812,1.341,,,,,,,
09/06/2016 09:00,Hackthorn,161,6,2016,H,0.336818,,,11.66,,,,92.5,0.0,,3.9204,1.544,,,,,,,
09/06/2016 10:00,Hackthorn,161,6,2016,H,0.636132,,,12.75,,,,90.0,0.0,,4.518,1.87,,,,,,,
09/06/2016 11:00,Hackthorn,161,6,2016,H,0.861627,,,15.25,,,,82.9,0.0,,3.7728,1.604,,,,,,,
09/06/2016 12:00,Hackthorn,161,6,2016,H,1.11323,,,16.86,,,,80.0,0.0,,6.2388,2.223,,,,,,,
09/06/2016 13:00,Hackthorn,161,6,2016,H,1.21055,,,18.06,,,,76.42,0.0,,5.526,1.965,,,,,,,
09/06/2016 14:00,Hackthorn,161,6,2016,H,1.20818,,,19.87,,,,72.92,0.0,,5.8212,2.308,,,,,,,
09/06/2016 15:00,Hackthorn,161,6,2016,H,1.06022,,,20.64,,,,71.15,0.0,,6.0912,2.048,,,,,,,
09/06/2016 16:00,Hackthorn,161,6,2016,H,0.890901,,,21.3,,,,69.19,0.0,,7.3008,2.684,,,,,,,
09/06/2016 17:00,Hackthorn,161,6,2016,H,0.534224,,,21.15,,,,71.0,0.0,,8.3988,2.787,,,,,,,
09/06/2016 18:00,Hackthorn,161,6,2016,H,0.469266,,,20.82,,,,73.07,0.0,,9.774,3.23,,,,,,,
09/06/2016 19:00,Hackthorn,161,6,2016,H,0.197011,,,19.68,,,,75.76,0.0,,8.8596,3.108,,,,,,,
09/06/2016 20:00,Hackthorn,161,6,2016,H,0.0628536,,,17.91,,,,80.8,0.0,,7.1172,2.242,,,,,,,
09/06/2016 21:00,Hackthorn,161,6,2016,H,0.00573547,,,14.93,,,,90.2,0.0,,6.5232,2.496,,,,,,,
09/06/2016 22:00,Hackthorn,161,6,2016,H,0.0,,,13.06,,,,93.5,0.0,,7.8264,2.68,,,,,,,
09/06/2016 23:00,Hackthorn,161,6,2016,H,0.0,,,12.54,,,,85.7,0.0,,8.604,3.225,,,,,,,
10/06/2016 00:00,Hackthorn,162,6,2016,H,0.0,,,12.3,,,,87.7,0.0,,4.6044,1.979,,,,,,,
10/06/2016 01:00,Hackthorn,162,6,2016,H,0.0,,,12.48,,,,89.7,0.0,,4.0176,1.59,,,,,,,
10/06/2016 02:00,Hackthorn,162,6,2016,H,0.0,,,12.7,,,,92.1,0.0,,1.4508,0.702,,,,,,,
10/06/2016 03:00,Hackthorn,162,6,2016,H,0.0,,,12.71,,,,96.4,0.0,,1.2852,0.611,,,,,,,
10/06/2016 04:00,Hackthorn,162,6,2016,H,0.00240844,,,13.3,,,,98.5,0.0,,3.258,1.238,,,,,,,
10/06/2016 05:00,Hackthorn,162,6,2016,H,0.0246778,,,13.92,,,,99.4,0.0,,4.1076,1.455,,,,,,,
10/06/2016 06:00,Hackthorn,162,6,2016,H,0.0704176,,,14.26,,,,99.6,0.0,,6.1488,2.083,,,,,,,
10/06/2016 07:00,Hackthorn,162,6,2016,H,0.138145,,,14.88,,,,97.7,0.0,,6.3036,2.148,,,,,,,
10/06/2016 08:00,Hackthorn,162,6,2016,H,0.190048,,,15.5,,,,95.0,0.0,,5.7204,2.212,,,,,,,
10/06/2016 09:00,Hackthorn,162,6,2016,H,0.136563,,,16.34,,,,93.3,0.0,,3.3732,1.359,,,,,,,
10/06/2016 10:00,Hackthorn,162,6,2016,H,0.238233,,,16.2,,,,95.5,0.0,,4.6548,1.506,,,,,,,
10/06/2016 11:00,Hackthorn,162,6,2016,H,0.521881,,,17.01,,,,95.4,0.0,,4.95,1.792,,,,,,,
10/06/2016 12:00,Hackthorn,162,6,2016,H,0.563024,,,18.93,,,,89.8,0.0,,5.6196,1.856,,,,,,,
10/06/2016 13:00,Hackthorn,162,6,2016,H,0.685187,,,20.32,,,,85.5,0.0,,6.39,2.12,,,,,,,
10/06/2016 14:00,Hackthorn,162,6,2016,H,0.513969,,,20.61,,,,84.5,0.0,,5.1336,1.841,,,,,,,
10/06/2016 15:00,Hackthorn,162,6,2016,H,0.298998,,,20.5,,,,87.1,0.0,,4.8852,1.811,,,,,,,
10/06/2016 16:00,Hackthorn,162,6,2016,H,0.183877,,,20.51,,,,89.2,1.5,,5.4936,2.895,,,,,,,
10/06/2016 17:00,Hackthorn,162,6,2016,H,0.123745,,,18.0,,,,95.7,0.3,,3.3192,2.023,,,,,,,
10/06/2016 18:00,Hackthorn,162,6,2016,H,0.10262,,,18.36,,,,95.5,0.0,,1.5624,1.001,,,,,,,
10/06/2016 19:00,Hackthorn,162,6,2016,H,0.0658286,,,18.46,,,,97.0,0.0,,3.2328,1.454,,,,,,,
10/06/2016 20:00,Hackthorn,162,6,2016,H,0.0113618,,,17.37,,,,98.0,0.0,,1.0512,0.814,,,,,,,
10/06/2016 21:00,Hackthorn,162,6,2016,H,0.000875868,,,16.92,,,,99.7,0.1,,2.9484,1.084,,,,,,,
10/06/2016 22:00,Hackthorn,162,6,2016,H,0.0,,,16.36,,,,100.0,0.4,,1.1736,1.016,,,,,,,
10/06/2016 23:00,Hackthorn,162,6,2016,H,0.0,,,16.17,,,,100.0,0.1,,2.0016,0.874,,,,,,,
11/06/2016 00:00,Hackthorn,163,6,2016,H,0.0,,,16.13,,,,100.0,0.2,,1.188,0.748,,,,,,,
11/06/2016 01:00,Hackthorn,163,6,2016,H,0.0,,,15.6,,,,100.0,0.1,,1.0332,0.662,,,,,,,
11/06/2016 02:00,Hackthorn,163,6,2016,H,0.0,,,15.57,,,,100.0,0.0,,0.5616,0.612,,,,,,,
11/06/2016 03:00,Hackthorn,163,6,2016,H,0.0,,,14.78,,,,100.0,0.0,,1.2096,0.836,,,,,,,
11/06/2016 04:00,Hackthorn,163,6,2016,H,0.00157609,,,14.23,,,,100.0,0.0,,0.918,0.578,,,,,,,
11/06/2016 05:00,Hackthorn,163,6,2016,H,0.021236,,,13.45,,,,100.0,0.1,,1.7784,0.816,,,,,,,
11/06/2016 06:00,Hackthorn,163,6,2016,H,0.0525046,,,13.18,,,,100.0,0.2,,0.8712,0.488,,,,,,,
11/06/2016 07:00,Hackthorn,163,6,2016,H,0.0898813,,,13.4,,,,100.0,0.0,,1.6164,0.863,,,,,,,
11/06/2016 08:00,Hackthorn,163,6,2016,H,0.114409,,,13.68,,,,100.0,0.0,,1.3464,0.625,,,,,,,
11/06/2016 09:00,Hackthorn,163,6,2016,H,0.264501,,,14.11,,,,100.0,0.0,,2.34,1.005,,,,,,,
11/06/2016 10:00,Hackthorn,163,6,2016,H,0.254848,,,15.72,,,,98.8,0.0,,1.5408,0.635,,,,,,,
11/06/2016 11:00,Hackthorn,163,6,2016,H,0.268299,,,16.52,,,,94.9,0.0,,1.908,1.038,,,,,,,
11/06/2016 12:00,Hackthorn,163,6,2016,H,0.145503,,,16.75,,,,94.8,0.0,,2.2644,0.883,,,,,,,
11/06/2016 13:00,Hackthorn,163,6,2016,H,0.238391,,,17.06,,,,95.1,0.0,,1.8144,1.007,,,,,,,
11/06/2016 14:00,Hackthorn,163,6,2016,H,0.69389,,,18.74,,,,91.9,0.0,,3.9276,1.405,,,,,,,
11/06/2016 15:00,Hackthorn,163,6,2016,H,0.361899,,,19.49,,,,88.9,0.0,,2.9844,1.327,,,,,,,
11/06/2016 16:00,Hackthorn,163,6,2016,H,0.0767473,,,18.4,,,,92.4,7.9,,2.4696,1.216,,,,,,,
11/06/2016 17:00,Hackthorn,163,6,2016,H,0.0822066,,,17.08,,,,99.6,2.4,,0.9504,0.564,,,,,,,
11/06/2016 18:00,Hackthorn,163,6,2016,H,0.0629802,,,16.72,,,,100.0,0.1,,5.6952,1.951,,,,,,,
11/06/2016 19:00,Hackthorn,163,6,2016,H,0.0247569,,,15.5,,,,100.0,2.4,,6.1848,2.326,,,,,,,
11/06/2016 20:00,Hackthorn,163,6,2016,H,0.0140756,,,14.0,,,,100.0,0.3,,2.9304,1.518,,,,,,,
11/06/2016 21:00,Hackthorn,163,6,2016,H,0.00131341,,,13.69,,,,100.0,1.7,,3.1716,1.25,,,,,,,
11/06/2016 22:00,Hackthorn,163,6,2016,H,0.0,,,13.47,,,,100.0,0.9,,1.9332,1.063,,,,,,,
11/06/2016 23:00,Hackthorn,163,6,2016,H,0.0,,,13.62,,,,100.0,0.3,,0.9792,0.525,,,,,,,
12/06/2016 00:00,Hackthorn,164,6,2016,H,0.0,,,13.67,,,,100.0,0.2,,0.5004,0.331,,,,,,,
12/06/2016 01:00,Hackthorn,164,6,2016,H,0.0,,,13.68,,,,100.0,0.1,,0.9,0.473,,,,,,,
12/06/2016 02:00,Hackthorn,164,6,2016,H,0.0,,,14.0,,,,100.0,0.1,,1.0476,0.556,,,,,,,
12/06/2016 03:00,Hackthorn,164,6,2016,H,0.0,,,14.34,,,,100.0,0.0,,1.0332,0.687,,,,,,,
12/06/2016 04:00,Hackthorn,164,6,2016,H,0.0014669,,,14.13,,,,100.0,0.0,,2.43,0.999,,,,,,,
12/06/2016 05:00,Hackthorn,164,6,2016,H,0.018,,,14.04,,,,100.0,0.0,,1.3176,0.598,,,,,,,
12/06/2016 06:00,Hackthorn,164,6,2016,H,0.0913055,,,14.41,,,,100.0,0.0,,3.0708,1.302,,,,,,,
12/06/2016 07:00,Hackthorn,164,6,2016,H,0.144554,,,14.56,,,,100.0,0.0,,3.0384,1.077,,,,,,,
12/06/2016 08:00,Hackthorn,164,6,2016,H,0.152941,,,14.95,,,,100.0,0.0,,3.0276,1.112,,,,,,,
12/06/2016 09:00,Hackthorn,164,6,2016,H,0.208009,,,15.27,,,,100.0,0.0,,3.1536,1.168,,,,,,,
12/06/2016 10:00,Hackthorn,164,6,2016,H,0.230717,,,16.09,,,,99.4,0.0,,2.9808,1.345,,,,,,,
12/06/2016 11:00,Hackthorn,164,6,2016,H,0.278585,,,17.16,,,,95.1,0.0,,1.7064,0.832,,,,,,,
12/06/2016 12:00,Hackthorn,164,6,2016,H,0.426778,,,17.74,,,,92.2,0.0,,2.6784,1.34,,,,,,,
12/06/2016 13:00,Hackthorn,164,6,2016,H,0.427728,,,18.65,,,,89.6,0.0,,3.5856,1.443,,,,,,,
12/06/2016 14:00,Hackthorn,164,6,2016,H,0.119473,,,18.18,,,,92.2,3.4,,4.8924,2.908,,,,,,,
12/06/2016 15:00,Hackthorn,164,6,2016,H,0.116387,,,14.55,,,,98.9,5.9,,3.0564,1.154,,,,,,,
12/06/2016 16:00,Hackthorn,164,6,2016,H,0.220352,,,15.08,,,,99.5,1.6,,1.4004,0.608,,,,,,,
12/06/2016 17:00,Hackthorn,164,6,2016,H,0.423059,,,16.6,,,,96.3,0.0,,1.1628,0.595,,,,,,,
12/06/2016 18:00,Hackthorn,164,6,2016,H,0.264659,,,17.82,,,,91.3,0.0,,3.9924,1.58,,,,,,,
12/06/2016 19:00,Hackthorn,164,6,2016,H,0.126752,,,17.1,,,,94.2,0.0,,3.5964,1.194,,,,,,,
12/06/2016 20:00,Hackthorn,164,6,2016,H,0.0520299,,,16.84,,,,96.2,0.0,,2.1564,0.848,,,,,,,
12/06/2016 21:00,Hackthorn,164,6,2016,H,0.00621653,,,16.12,,,,98.8,0.0,,2.736,1.276,,,,,,,
12/06/2016 22:00,Hackthorn,164,6,2016,H,0.0,,,15.38,,,,99.9,0.0,,1.9764,0.984,,,,,,,
12/06/2016 23:00,Hackthorn,164,6,2016,H,0.0,,,14.88,,,,100.0,0.0,,3.438,1.263,,,,,,,
13/06/2016 00:00,Hackthorn,165,6,2016,H,0.0,,,14.44,,,,100.0,0.0,,2.7396,1.37,,,,,,,
13/06/2016 01:00,Hackthorn,165,6,2016,H,0.0,,,13.77,,,,100.0,0.0,,2.6316,1.118,,,,,,,
13/06/2016 02:00,Hackthorn,165,6,2016,H,0.0,,,13.36,,,,100.0,0.0,,3.0024,0.914,,,,,,,
13/06/2016 03:00,Hackthorn,165,6,2016,H,0.0,,,13.24,,,,100.0,0.0,,0.9648,0.503,,,,,,,
13/06/2016 04:00,Hackthorn,165,6,2016,H,0.00247411,,,12.85,,,,100.0,0.0,,1.0188,0.542,,,,,,,
13/06/2016 05:00,Hackthorn,165,6,2016,H,0.0174462,,,12.85,,,,100.0,0.0,,0.7668,0.471,,,,,,,
13/06/2016 06:00,Hackthorn,165,6,2016,H,0.0808616,,,13.02,,,,100.0,0.0,,0.7416,0.501,,,,,,,
13/06/2016 07:00,Hackthorn,165,6,2016,H,0.119789,,,13.41,,,,100.0,0.0,,1.0656,0.63,,,,,,,
13/06/2016 08:00,Hackthorn,165,6,2016,H,0.0972396,,,13.71,,,,100.0,0.0,,1.6092,0.91,,,,,,,
13/06/2016 09:00,Hackthorn,165,6,2016,H,0.0983473,,,13.63,,,,100.0,0.0,,2.448,1.14,,,,,,,
13/06/2016 10:00,Hackthorn,165,6,2016,H,0.202866,,,13.99,,,,99.9,0.0,,3.1032,1.362,,,,,,,
13/06/2016 11:00,Hackthorn,165,6,2016,H,0.240448,,,14.74,,,,98.0,0.0,,4.446,1.39,,,,,,,
13/06/2016 12:00,Hackthorn,165,6,2016,H,0.284044,,,15.26,,,,95.5,0.0,,4.446,1.919,,,,,,,
13/06/2016 13:00,Hackthorn,165,6,2016,H,0.262444,,,15.92,,,,92.5,0.0,,3.9672,1.78,,,,,,,
13/06/2016 14:00,Hackthorn,165,6,2016,H,0.261099,,,16.39,,,,91.7,0.0,,5.112,2.245,,,,,,,
13/06/2016 15:00,Hackthorn,165,6,2016,H,0.294172,,,16.7,,,,91.5,0.0,,5.9076,2.071,,,,,,,
13/06/2016 16:00,Hackthorn,165,6,2016,H,0.284044,,,16.72,,,,91.9,0.0,,5.7816,2.056,,,,,,,
13/06/2016 17:00,Hackthorn,165,6,2016,H,0.376062,,,17.26,,,,89.7,0.0,,6.6024,2.047,,,,,,,
13/06/2016 18:00,Hackthorn,165,6,2016,H,0.184985,,,17.23,,,,90.4,0.0,,4.7844,1.57,,,,,,,
13/06/2016 19:00,Hackthorn,165,6,2016,H,0.128176,,,16.92,,,,91.8,0.0,,2.286,1.038,,,,,,,
13/06/2016 20:00,Hackthorn,165,6,2016,H,0.0271226,,,15.86,,,,95.9,0.0,,1.4472,0.887,,,,,,,
13/06/2016 21:00,Hackthorn,165,6,2016,H,0.00122558,,,14.78,,,,98.2,0.7,,0.9252,0.653,,,,,,,
13/06/2016 22:00,Hackthorn,165,6,2016,H,0.0,,,13.85,,,,99.8,1.5,,0.2736,0.249,,,,,,,
13/06/2016 23:00,Hackthorn,165,6,2016,H,0.0,,,13.52,,,,100.0,1.4,,0.0288,0.051,,,,,,,
14/06/2016 00:00,Hackthorn,166,6,2016,H,0.0,,,13.39,,,,100.0,1.5,,0.1872,0.179,,,,,,,
14/06/2016 01:00,Hackthorn,166,6,2016,H,0.0,,,13.27,,,,100.0,1.3,,0.3564,0.273,,,,,,,
14/06/2016 02:00,Hackthorn,166,6,2016,H,0.0,,,12.97,,,,100.0,1.2,,0.7704,0.502,,,,,,,
14/06/2016 03:00,Hackthorn,166,6,2016,H,0.0,,,12.73,,,,100.0,1.1,,0.5436,0.375,,,,,,,
14/06/2016 04:00,Hackthorn,166,6,2016,H,0.00129204,,,12.67,,,,100.0,0.9,,0.5544,0.362,,,,,,,
14/06/2016 05:00,Hackthorn,166,6,2016,H,0.00842638,,,12.53,,,,100.0,0.5,,1.2636,0.568,,,,,,,
14/06/2016 06:00,Hackthorn,166,6,2016,H,0.0278901,,,12.48,,,,100.0,0.1,,1.6848,0.804,,,,,,,
14/06/2016 07:00,Hackthorn,166,6,2016,H,0.0689934,,,12.55,,,,100.0,0.0,,2.6532,1.098,,,,,,,
14/06/2016 08:00,Hackthorn,166,6,2016,H,0.154602,,,13.04,,,,100.0,0.0,,4.4964,1.816,,,,,,,
14/06/2016 09:00,Hackthorn,166,6,2016,H,0.0999297,,,13.16,,,,100.0,0.0,,4.176,1.75,,,,,,,
14/06/2016 10:00,Hackthorn,166,6,2016,H,0.191077,,,13.66,,,,98.6,0.0,,5.0148,1.843,,,,,,,
14/06/2016 11:00,Hackthorn,166,6,2016,H,0.306831,,,14.28,,,,96.3,0.0,,5.8608,2.295,,,,,,,
14/06/2016 12:00,Hackthorn,166,6,2016,H,0.387218,,,14.92,,,,94.1,0.0,,5.6052,1.972,,,,,,,
14/06/2016 13:00,Hackthorn,166,6,2016,H,0.279059,,,15.79,,,,91.5,0.0,,6.5988,2.361,,,,,,,
14/06/2016 14:00,Hackthorn,166,6,2016,H,0.272492,,,15.13,,,,93.5,0.0,,5.7528,1.933,,,,,,,
14/06/2016 15:00,Hackthorn,166,6,2016,H,0.463253,,,16.39,,,,90.2,0.0,,6.5088,2.331,,,,,,,
14/06/2016 16:00,Hackthorn,166,6,2016,H,0.361503,,,15.9,,,,92.0,0.0,,6.5088,2.866,,,,,,,
14/06/2016 17:00,Hackthorn,166,6,2016,H,0.385873,,,16.13,,,,90.7,0.0,,7.6788,2.745,,,,,,,
14/06/2016 18:00,Hackthorn,166,6,2016,H,0.297415,,,15.61,,,,91.3,0.0,,7.3116,2.835,,,,,,,
14/06/2016 19:00,Hackthorn,166,6,2016,H,0.0625372,,,14.95,,,,93.4,0.0,,5.3424,2.071,,,,,,,
14/06/2016 20:00,Hackthorn,166,6,2016,H,0.0192659,,,14.09,,,,97.2,0.0,,3.186,1.622,,,,,,,
14/06/2016 21:00,Hackthorn,166,6,2016,H,0.00378752,,,13.66,,,,98.4,0.0,,1.548,0.784,,,,,,,
14/06/2016 22:00,Hackthorn,166,6,2016,H,0.0,,,13.36,,,,99.7,0.0,,1.4436,0.818,,,,,,,
14/06/2016 23:00,Hackthorn,166,6,2016,H,0.0,,,13.49,,,,100.0,0.0,,0.684,0.66,,,,,,,
15/06/2016 00:00,Hackthorn,167,6,2016,H,0.0,,,13.45,,,,100.0,0.1,,0.0648,0.074,,,,,,,
15/06/2016 01:00,Hackthorn,167,6,2016,H,0.0,,,13.49,,,,100.0,1.0,,0.8676,0.529,,,,,,,
