EuroPheno.stock_id,pheno_date,time_taken,who,pseudo_rep_no,measurement_no,leaf_length_cm,leaf_width_cm,leaf_ligule,stem_count,canopy_height,stem_id,field_flowering_score
39,17/08/2014,,eey9,3,8,105.5,2,1,,,,
39,17/08/2014,,eey9,3,9,99.4,2,1,,,,
39,17/08/2014,,eey9,3,10,81.4,1.9,1,,,,
39,17/08/2014,,eey9,3,11,61.4,1.4,0,,,,
39,17/08/2014,,eey9,3,12,24.5,0.2,0,,,,
39,23/08/2014,,eey9,3,0,,,,40,211,,
39,23/08/2014,,eey9,3,1,11,0.9,1,,,,
39,23/08/2014,,eey9,3,2,31.2,1.9,1,,,,
39,23/08/2014,,eey9,3,3,47.9,1.8,1,,,,
39,23/08/2014,,eey9,3,4,63.3,1.8,1,,,,
39,23/08/2014,,eey9,3,5,76.7,2.1,1,,,,
39,23/08/2014,,eey9,3,6,93,1.9,1,,,,
39,23/08/2014,,eey9,3,7,104.1,1.8,1,,,,
39,23/08/2014,,eey9,3,8,105.5,2,1,,,,
39,23/08/2014,,eey9,3,9,99.4,2,1,,,,
39,23/08/2014,,eey9,3,10,81.4,1.9,1,,,,
39,23/08/2014,,eey9,3,11,63.4,1.4,1,,,,
39,23/08/2014,,eey9,3,12,32.4,0.4,0,,,,
39,26/08/2014,,eey9,3,0,,,,40,204,,
39,26/08/2014,,eey9,3,1,11,0.9,1,,,,
39,26/08/2014,,eey9,3,2,31.2,1.9,1,,,,
39,26/08/2014,,eey9,3,3,47.9,1.8,1,,,,
39,26/08/2014,,eey9,3,4,63.3,1.8,1,,,,
39,26/08/2014,,eey9,3,5,76.7,2.1,1,,,,
39,26/08/2014,,eey9,3,6,93,1.9,1,,,,
39,26/08/2014,,eey9,3,7,104.1,1.8,1,,,,
39,26/08/2014,,eey9,3,8,105.5,2,1,,,,
39,26/08/2014,,eey9,3,9,99.4,2,1,,,,
39,26/08/2014,,eey9,3,10,81.4,1.9,1,,,,
39,26/08/2014,,eey9,3,11,63.4,1.4,1,,,,
39,26/08/2014,,eey9,3,12,32.2,0.3,1,,,,
39,01/09/2014,,eey9,3,0,,,,43,209,,
39,01/09/2014,,eey9,3,1,11,0.9,1,,,,
39,01/09/2014,,eey9,3,2,31.2,1.9,1,,,,
39,01/09/2014,,eey9,3,3,47.9,1.8,1,,,,
39,01/09/2014,,eey9,3,4,63.3,1.8,1,,,,
39,01/09/2014,,eey9,3,5,76.7,2.1,1,,,,
39,01/09/2014,,eey9,3,6,93,1.9,1,,,,
39,01/09/2014,,eey9,3,7,104.1,1.8,1,,,,
39,01/09/2014,,eey9,3,8,105.5,2,1,,,,
39,01/09/2014,,eey9,3,9,99.4,2,1,,,,
39,01/09/2014,,eey9,3,10,81.4,1.9,1,,,,
39,01/09/2014,,eey9,3,11,63.4,1.4,1,,,,
39,01/09/2014,,eey9,3,12,32.2,0.3,1,,,,
39,13/09/2014,,eey9,3,0,,,,44,206,,
39,13/09/2014,,eey9,3,1,11,0.9,1,,,,
39,13/09/2014,,eey9,3,2,31.2,1.9,1,,,,
39,13/09/2014,,eey9,3,3,47.9,1.8,1,,,,
39,13/09/2014,,eey9,3,4,63.3,1.8,1,,,,
39,13/09/2014,,eey9,3,5,76.7,2.1,1,,,,
39,13/09/2014,,eey9,3,6,93,1.9,1,,,,
39,13/09/2014,,eey9,3,7,104.1,1.8,1,,,,
39,13/09/2014,,eey9,3,8,105.5,2,1,,,,
39,13/09/2014,,eey9,3,9,99.4,2,1,,,,
39,13/09/2014,,eey9,3,10,81.4,1.9,1,,,,
39,13/09/2014,,eey9,3,11,63.4,1.4,1,,,,
39,13/09/2014,,eey9,3,12,32.2,0.3,1,,,,
39,17/09/2014,,eey9,3,0,,,,43,204,,
39,17/09/2014,,eey9,3,1,11,0.9,1,,,,
39,17/09/2014,,eey9,3,2,31.2,1.9,1,,,,
39,17/09/2014,,eey9,3,3,47.9,1.8,1,,,,
39,17/09/2014,,eey9,3,4,63.3,1.8,1,,,,
39,17/09/2014,,eey9,3,5,76.7,2.1,1,,,,
39,17/09/2014,,eey9,3,6,93,1.9,1,,,,
39,17/09/2014,,eey9,3,7,104.1,1.8,1,,,,
39,17/09/2014,,eey9,3,8,105.5,2,1,,,,
39,17/09/2014,,eey9,3,9,99.4,2,1,,,,
39,17/09/2014,,eey9,3,10,81.4,1.9,1,,,,
39,17/09/2014,,eey9,3,11,63.4,1.4,1,,,,
39,17/09/2014,,eey9,3,12,32.2,0.3,1,,,,
39,23/09/2014,,eey9,3,0,,,,43,204,,
39,23/09/2014,,eey9,3,5,76.7,2.1,1,,,,
39,23/09/2014,,eey9,3,6,93,1.9,1,,,,
39,23/09/2014,,eey9,3,7,104.1,1.8,1,,,,
39,23/09/2014,,eey9,3,8,105.5,2,1,,,,
39,23/09/2014,,eey9,3,9,99.4,2,1,,,,
39,23/09/2014,,eey9,3,10,81.4,1.9,1,,,,
39,23/09/2014,,eey9,3,11,63.4,1.4,1,,,,
39,23/09/2014,,eey9,3,12,32.2,0.3,1,,,,
39,23/10/2014,,eey9,3,0,,,,43,200,,
39,23/10/2014,,eey9,3,9,99.4,2,1,,,,
39,23/10/2014,,eey9,3,10,81.4,1.9,1,,,,
39,23/10/2014,,eey9,3,11,63.4,1.4,1,,,,
39,23/10/2014,,eey9,3,12,32.2,0.3,1,,,,
39,05/11/2014,,eey9,3,0,,,,40,186,,
39,05/11/2014,,eey9,3,10,81.4,1.9,1,,,,
39,05/11/2014,,eey9,3,11,63.4,1.4,1,,,,
39,05/11/2014,,eey9,3,12,32.2,0.3,1,,,,
40,06/06/2014,,eey9,1,0,,,,12,113,,
40,06/06/2014,,eey9,1,1,9,1.3,1,,,,
40,06/06/2014,,eey9,1,2,23,2,1,,,,
40,06/06/2014,,eey9,1,3,41.5,3.1,1,,,,
40,06/06/2014,,eey9,1,4,58.6,3.1,1,,,,
40,06/06/2014,,eey9,1,5,69.6,3,0,,,,
40,06/06/2014,,eey9,1,6,55,2.8,0,,,,
40,06/06/2014,,eey9,1,7,30.4,2.4,0,,,,
40,13/06/2014,,eey9,1,0,,,,14,138,,
40,13/06/2014,,eey9,1,1,9,1.3,1,,,,
40,13/06/2014,,eey9,1,2,23,2,1,,,,
40,13/06/2014,,eey9,1,3,41.5,3.1,1,,,,
40,13/06/2014,,eey9,1,4,58.6,3.1,1,,,,
40,13/06/2014,,eey9,1,5,70.4,3.2,1,,,,
40,13/06/2014,,eey9,1,6,78.4,3.3,1,,,,
40,13/06/2014,,eey9,1,7,70.6,3.6,0,,,,
40,13/06/2014,,eey9,1,8,48,2.9,0,,,,
40,22/06/2014,,eey9,1,0,,,,15,201,,
40,22/06/2014,,eey9,1,1,9,1.3,1,,,,
40,22/06/2014,,eey9,1,2,23,2,1,,,,
40,22/06/2014,,eey9,1,3,41.5,3.1,1,,,,
40,22/06/2014,,eey9,1,4,58.6,3.1,1,,,,
40,22/06/2014,,eey9,1,5,70.4,3.2,1,,,,
40,22/06/2014,,eey9,1,6,78.4,3.3,1,,,,
40,22/06/2014,,eey9,1,7,80.6,3.6,1,,,,
40,22/06/2014,,eey9,1,8,82,3.5,1,,,,
40,22/06/2014,,eey9,1,9,61.2,3.6,0,,,,
40,22/06/2014,,eey9,1,10,36.3,2.5,0,,,,
40,26/06/2014,,eey9,1,0,,,,15,220,,
40,26/06/2014,,eey9,1,1,9,1.3,1,,,,
40,26/06/2014,,eey9,1,2,23,2,1,,,,
40,26/06/2014,,eey9,1,3,41.5,3.1,1,,,,
40,26/06/2014,,eey9,1,4,58.6,3.1,1,,,,
40,26/06/2014,,eey9,1,5,70.4,3.2,1,,,,
40,26/06/2014,,eey9,1,6,78.4,3.3,1,,,,
40,26/06/2014,,eey9,1,7,80.6,3.6,1,,,,
40,26/06/2014,,eey9,1,8,82,3.5,1,,,,
40,26/06/2014,,eey9,1,9,79.7,3.2,0,,,,
40,26/06/2014,,eey9,1,10,60.3,2.4,0,,,,
40,26/06/2014,,eey9,1,11,33.1,1.3,0,,,,
40,04/07/2014,,eey9,1,0,,,,18,247,,
40,04/07/2014,,eey9,1,1,9,1.3,1,,,,
40,04/07/2014,,eey9,1,2,23,2,1,,,,
40,04/07/2014,,eey9,1,3,41.5,3.1,1,,,,
40,04/07/2014,,eey9,1,4,58.6,3.1,1,,,,
40,04/07/2014,,eey9,1,5,70.4,3.2,1,,,,
40,04/07/2014,,eey9,1,6,78.4,3.3,1,,,,
40,04/07/2014,,eey9,1,7,80.6,3.6,1,,,,
40,04/07/2014,,eey9,1,8,82,3.5,1,,,,
40,04/07/2014,,eey9,1,9,82.6,3.5,1,,,,
40,04/07/2014,,eey9,1,10,82,3.4,0,,,,
40,04/07/2014,,eey9,1,11,66.2,3.5,0,,,,
40,04/07/2014,,eey9,1,12,43,1.5,0,,,,
40,07/07/2014,,eey9,1,0,,,,18,247,,
40,07/07/2014,,eey9,1,1,9,1.3,1,,,,
40,07/07/2014,,eey9,1,2,23,2,1,,,,
40,07/07/2014,,eey9,1,3,41.5,3.1,1,,,,
40,07/07/2014,,eey9,1,4,58.6,3.1,1,,,,
40,07/07/2014,,eey9,1,5,70.4,3.2,1,,,,
40,07/07/2014,,eey9,1,6,78.4,3.3,1,,,,
40,07/07/2014,,eey9,1,7,80.6,3.6,1,,,,
40,07/07/2014,,eey9,1,8,82,3.5,1,,,,
40,07/07/2014,,eey9,1,9,82.6,3.5,1,,,,
40,07/07/2014,,eey9,1,10,81.8,3.1,1,,,,
40,07/07/2014,,eey9,1,11,71.4,3.5,0,,,,
40,07/07/2014,,eey9,1,12,54.4,2.9,0,,,,
40,07/07/2014,,eey9,1,13,18,0.1,0,,,,
40,14/07/2014,,eey9,1,0,,,,16,284,,
40,14/07/2014,,eey9,1,1,9,1.3,1,,,,
40,14/07/2014,,eey9,1,2,23,2,1,,,,
40,14/07/2014,,eey9,1,3,41.5,3.1,1,,,,
40,14/07/2014,,eey9,1,4,58.6,3.1,1,,,,
40,14/07/2014,,eey9,1,5,70.4,3.2,1,,,,
40,14/07/2014,,eey9,1,6,78.4,3.3,1,,,,
40,14/07/2014,,eey9,1,7,80.6,3.6,1,,,,
40,14/07/2014,,eey9,1,8,82,3.5,1,,,,
40,14/07/2014,,eey9,1,9,82.6,3.5,1,,,,
40,14/07/2014,,eey9,1,10,81.8,3.1,1,,,,
40,14/07/2014,,eey9,1,11,83.2,3.6,1,,,,
40,14/07/2014,,eey9,1,12,75.4,3.4,0,,,,
40,14/07/2014,,eey9,1,13,56.3,3.2,0,,,,
40,14/07/2014,,eey9,1,14,34.8,0.3,0,,,,
40,25/07/2014,,eey9,1,0,,,,15,267,,
40,25/07/2014,,eey9,1,6,78.4,3.3,1,,,,
40,25/07/2014,,eey9,1,7,80.6,3.6,1,,,,
40,25/07/2014,,eey9,1,8,82,3.5,1,,,,
40,25/07/2014,,eey9,1,9,82.6,3.5,1,,,,
40,25/07/2014,,eey9,1,10,81.8,3.1,1,,,,
40,25/07/2014,,eey9,1,11,83.2,3.6,1,,,,
40,25/07/2014,,eey9,1,12,78.6,3.4,1,,,,
40,25/07/2014,,eey9,1,13,77.5,3.1,0,,,,
40,25/07/2014,,eey9,1,14,67.5,3,0,,,,
40,25/07/2014,,eey9,1,15,35.2,0.8,0,,,,
40,30/07/2014,,eey9,1,0,,,,15,262,,
40,30/07/2014,,eey9,1,6,78.4,3.3,1,,,,
40,30/07/2014,,eey9,1,7,80.6,3.6,1,,,,
40,30/07/2014,,eey9,1,8,82,3.5,1,,,,
40,30/07/2014,,eey9,1,9,82.6,3.5,1,,,,
40,30/07/2014,,eey9,1,10,81.8,3.1,1,,,,
40,30/07/2014,,eey9,1,11,83.2,3.6,1,,,,
40,30/07/2014,,eey9,1,12,78.6,3.4,1,,,,
40,30/07/2014,,eey9,1,13,81.8,2,0,,,,
40,30/07/2014,,eey9,1,14,67.5,3.4,0,,,,
40,30/07/2014,,eey9,1,15,43.6,0.7,0,,,,
40,08/08/2014,,eey9,1,0,,,,15,281,,
40,08/08/2014,,eey9,1,7,80.6,3.6,1,,,,
40,08/08/2014,,eey9,1,8,82,3.5,1,,,,
40,08/08/2014,,eey9,1,9,82.6,3.5,1,,,,
40,08/08/2014,,eey9,1,10,81.8,3.1,1,,,,
40,08/08/2014,,eey9,1,11,83.2,3.6,1,,,,
40,08/08/2014,,eey9,1,12,78.6,3.4,1,,,,
40,08/08/2014,,eey9,1,13,81.1,3.1,1,,,,
40,08/08/2014,,eey9,1,14,83.5,3.5,1,,,,
40,08/08/2014,,eey9,1,15,73.5,3.2,0,,,,
40,08/08/2014,,eey9,1,16,46.2,1.7,0,,,,
40,17/08/2014,,eey9,1,0,,,,15,285,,
40,17/08/2014,,eey9,1,7,80.6,3.6,1,,,,
40,17/08/2014,,eey9,1,8,82,3.5,1,,,,
40,17/08/2014,,eey9,1,9,82.6,3.5,1,,,,
40,17/08/2014,,eey9,1,10,81.8,3.1,1,,,,
40,17/08/2014,,eey9,1,11,83.2,3.6,1,,,,
40,17/08/2014,,eey9,1,12,78.6,3.4,1,,,,
40,17/08/2014,,eey9,1,13,81.1,3.1,1,,,,
40,17/08/2014,,eey9,1,14,83.5,3.5,1,,,,
40,17/08/2014,,eey9,1,15,73.5,3.9,1,,,,
40,17/08/2014,,eey9,1,16,65.3,2.3,0,,,,
40,17/08/2014,,eey9,1,17,39.7,0.6,0,,,,
40,23/08/2014,,eey9,1,0,,,,15,297,,
40,23/08/2014,,eey9,1,7,80.6,3.6,1,,,,
40,23/08/2014,,eey9,1,8,82,3.5,1,,,,
40,23/08/2014,,eey9,1,9,82.6,3.5,1,,,,
40,23/08/2014,,eey9,1,10,81.8,3.1,1,,,,
40,23/08/2014,,eey9,1,11,83.2,3.6,1,,,,
40,23/08/2014,,eey9,1,12,78.6,3.4,1,,,,
40,23/08/2014,,eey9,1,13,81.1,3.1,1,,,,
40,23/08/2014,,eey9,1,14,83.5,3.5,1,,,,
40,23/08/2014,,eey9,1,15,73.5,3.9,1,,,,
40,23/08/2014,,eey9,1,16,68.9,2.3,0,,,,
40,23/08/2014,,eey9,1,17,47.3,2.3,0,,,,
40,26/08/2014,,eey9,1,0,,,,15,293,,
40,26/08/2014,,eey9,1,9,82.6,3.5,1,,,,
40,26/08/2014,,eey9,1,10,81.8,3.1,1,,,,
40,26/08/2014,,eey9,1,11,83.2,3.6,1,,,,
40,26/08/2014,,eey9,1,12,78.6,3.4,1,,,,
40,26/08/2014,,eey9,1,13,81.1,3.1,1,,,,
40,26/08/2014,,eey9,1,14,83.5,3.5,1,,,,
40,26/08/2014,,eey9,1,15,73.5,3.9,1,,,,
40,26/08/2014,,eey9,1,16,73.9,2.2,0,,,,
40,26/08/2014,,eey9,1,17,55.2,1.4,0,,,,
40,26/08/2014,,eey9,1,18,12.2,0.1,0,,,,
40,01/09/2014,,eey9,1,0,,,,11,294,,
40,01/09/2014,,eey9,1,9,82.6,3.5,1,,,,
40,01/09/2014,,eey9,1,10,81.8,3.1,1,,,,
40,01/09/2014,,eey9,1,11,83.2,3.6,1,,,,
40,01/09/2014,,eey9,1,12,78.6,3.4,1,,,,
40,01/09/2014,,eey9,1,13,81.1,3.1,1,,,,
40,01/09/2014,,eey9,1,14,83.5,3.5,1,,,,
40,01/09/2014,,eey9,1,15,73.5,3.9,1,,,,
40,01/09/2014,,eey9,1,16,74,2.3,0,,,,
40,01/09/2014,,eey9,1,17,63.4,3.7,0,,,,
40,01/09/2014,,eey9,1,18,37.7,1.2,0,,,,
40,13/09/2014,,eey9,1,0,,,,13,298,,
40,13/09/2014,,eey9,1,14,83.5,3.5,1,,,,
40,13/09/2014,,eey9,1,15,73.5,3.9,1,,,,
40,13/09/2014,,eey9,1,16,75.4,2,1,,,,
40,13/09/2014,,eey9,1,17,69,3.6,0,,,,
40,13/09/2014,,eey9,1,18,47.6,1.4,0,,,,
40,17/09/2014,,eey9,1,0,,,,13,297,,
40,17/09/2014,,eey9,1,14,83.5,3.5,1,,,,
40,17/09/2014,,eey9,1,15,73.5,3.9,1,,,,
40,17/09/2014,,eey9,1,16,75.4,2,1,,,,
40,17/09/2014,,eey9,1,17,68.5,2.4,0,,,,
40,17/09/2014,,eey9,1,18,48,1,0,,,,
40,23/09/2014,,eey9,1,0,,,,13,288,,
40,23/09/2014,,eey9,1,14,83.5,3.5,1,,,,
40,23/09/2014,,eey9,1,15,73.5,3.9,1,,,,
40,23/09/2014,,eey9,1,16,75.4,2,1,,,,
40,23/09/2014,,eey9,1,17,69.5,2.5,0,,,,
40,23/09/2014,,eey9,1,18,47,1.6,0,,,,
40,23/10/2014,,eey9,1,0,,,,13,285,,
40,23/10/2014,,eey9,1,16,75.4,2,1,,,,
40,23/10/2014,,eey9,1,17,50,2.8,0,,,,
40,23/10/2014,,eey9,1,18,30,1.9,0,,,,
40,05/11/2014,,eey9,1,0,,,,10,286,,
40,05/11/2014,,eey9,1,1,32,1.7,0,,,,
40,05/11/2014,,eey9,1,2,44,2,0,,,,
40,05/11/2014,,eey9,1,3,36,1.6,0,,,,
40,06/06/2014,,eey9,2,0,,,,20,68,,
40,06/06/2014,,eey9,2,1,13,2.2,1,,,,
40,06/06/2014,,eey9,2,2,23.8,2.4,1,,,,
40,06/06/2014,,eey9,2,3,33,2.6,1,,,,
40,06/06/2014,,eey9,2,4,41.4,2.8,1,,,,
40,06/06/2014,,eey9,2,5,39.6,2.3,1,,,,
40,06/06/2014,,eey9,2,6,37.5,2.7,1,,,,
40,06/06/2014,,eey9,2,7,21.8,2.2,0,,,,
40,13/06/2014,,eey9,2,0,,,,22,103,,
40,13/06/2014,,eey9,2,1,13,2.2,1,,,,
40,13/06/2014,,eey9,2,2,23.8,2.4,1,,,,
40,13/06/2014,,eey9,2,3,33,2.6,1,,,,
40,13/06/2014,,eey9,2,4,41.4,2.8,1,,,,
40,13/06/2014,,eey9,2,5,39.6,2.3,1,,,,
40,13/06/2014,,eey9,2,6,37.5,2.7,1,,,,
40,13/06/2014,,eey9,2,7,49.4,3.1,0,,,,
40,13/06/2014,,eey9,2,8,45.6,2.7,0,,,,
40,22/06/2014,,eey9,2,0,,,,21,165,,
40,22/06/2014,,eey9,2,1,13,2.2,1,,,,
40,22/06/2014,,eey9,2,2,23.8,2.4,1,,,,
40,22/06/2014,,eey9,2,3,33,2.6,1,,,,
40,22/06/2014,,eey9,2,4,41.4,2.8,1,,,,
40,22/06/2014,,eey9,2,5,39.6,2.3,1,,,,
40,22/06/2014,,eey9,2,6,37.5,2.7,1,,,,
40,22/06/2014,,eey9,2,7,49,3.1,1,,,,
40,22/06/2014,,eey9,2,8,54.5,3.5,1,,,,
40,22/06/2014,,eey9,2,9,61.5,1.8,0,,,,
40,22/06/2014,,eey9,2,10,43.1,1.7,0,,,,
40,26/06/2014,,eey9,2,0,,,,21,211,,
40,26/06/2014,,eey9,2,1,13,2.2,1,,,,
40,26/06/2014,,eey9,2,2,23.8,2.4,1,,,,
40,26/06/2014,,eey9,2,3,33,2.6,1,,,,
40,26/06/2014,,eey9,2,4,41.4,2.8,1,,,,
40,26/06/2014,,eey9,2,5,39.6,2.3,1,,,,
40,26/06/2014,,eey9,2,6,37.5,2.7,1,,,,
40,26/06/2014,,eey9,2,7,49,3.1,1,,,,
40,26/06/2014,,eey9,2,8,54.5,3.5,1,,,,
40,26/06/2014,,eey9,2,9,70.9,1.8,0,,,,
40,26/06/2014,,eey9,2,10,60,2.1,0,,,,
40,26/06/2014,,eey9,2,11,43.3,1.7,0,,,,
40,04/07/2014,,eey9,2,0,,,,24,238,,
40,04/07/2014,,eey9,2,1,13,2.2,1,,,,
40,04/07/2014,,eey9,2,2,23.8,2.4,1,,,,
40,04/07/2014,,eey9,2,3,33,2.6,1,,,,
40,04/07/2014,,eey9,2,4,41.4,2.8,1,,,,
40,04/07/2014,,eey9,2,5,39.6,2.3,1,,,,
40,04/07/2014,,eey9,2,6,37.5,2.7,1,,,,
40,04/07/2014,,eey9,2,7,49,3.1,1,,,,
40,04/07/2014,,eey9,2,8,54.5,3.5,1,,,,
40,04/07/2014,,eey9,2,9,69.2,1.8,1,,,,
40,04/07/2014,,eey9,2,10,70.5,2.3,0,,,,
40,04/07/2014,,eey9,2,11,74.3,2.3,0,,,,
40,04/07/2014,,eey9,2,12,56,2.1,0,,,,
40,04/07/2014,,eey9,2,13,9.2,0.1,0,,,,
40,07/07/2014,,eey9,2,0,,,,25,237,,
40,07/07/2014,,eey9,2,1,13,2.2,1,,,,
40,07/07/2014,,eey9,2,2,23.8,2.4,1,,,,
40,07/07/2014,,eey9,2,3,33,2.6,1,,,,
40,07/07/2014,,eey9,2,4,41.4,2.8,1,,,,
40,07/07/2014,,eey9,2,5,39.6,2.3,1,,,,
40,07/07/2014,,eey9,2,6,37.5,2.7,1,,,,
40,07/07/2014,,eey9,2,7,49,3.1,1,,,,
40,07/07/2014,,eey9,2,8,54.5,3.5,1,,,,
40,07/07/2014,,eey9,2,9,69.2,1.8,1,,,,
40,07/07/2014,,eey9,2,10,72.2,2.3,1,,,,
40,07/07/2014,,eey9,2,11,75.3,2.3,0,,,,
40,07/07/2014,,eey9,2,12,60.5,2.2,0,,,,
40,07/07/2014,,eey9,2,13,21.2,0.3,0,,,,
40,14/07/2014,,eey9,2,0,,,,21,270,,
40,14/07/2014,,eey9,2,1,13,2.2,1,,,,
40,14/07/2014,,eey9,2,2,23.8,2.4,1,,,,
40,14/07/2014,,eey9,2,3,33,2.6,1,,,,
40,14/07/2014,,eey9,2,4,41.4,2.8,1,,,,
40,14/07/2014,,eey9,2,5,39.6,2.3,1,,,,
40,14/07/2014,,eey9,2,6,37.5,2.7,1,,,,
40,14/07/2014,,eey9,2,7,49,3.1,1,,,,
40,14/07/2014,,eey9,2,8,54.5,3.5,1,,,,
40,14/07/2014,,eey9,2,9,69.2,1.8,1,,,,
40,14/07/2014,,eey9,2,10,72.2,2.3,1,,,,
40,14/07/2014,,eey9,2,11,78,2.1,1,,,,
40,14/07/2014,,eey9,2,12,80.3,2.3,0,,,,
40,14/07/2014,,eey9,2,13,49.8,2.9,0,,,,
40,14/07/2014,,eey9,2,14,26.5,0.3,0,,,,
40,25/07/2014,,eey9,2,0,,,,20,230,,
40,25/07/2014,,eey9,2,7,49,3.1,1,,,,
40,25/07/2014,,eey9,2,8,54.5,3.5,1,,,,
40,25/07/2014,,eey9,2,9,69.2,1.8,1,,,,
40,25/07/2014,,eey9,2,10,72.2,2.3,1,,,,
40,25/07/2014,,eey9,2,11,78,2.1,1,,,,
40,25/07/2014,,eey9,2,12,77.6,2.5,1,,,,
40,25/07/2014,,eey9,2,13,67,2.8,0,,,,
40,25/07/2014,,eey9,2,14,59.5,2.9,0,,,,
40,25/07/2014,,eey9,2,15,37.4,1.3,0,,,,
40,30/07/2014,,eey9,2,0,,,,21,249,,
40,30/07/2014,,eey9,2,8,54.5,3.5,1,,,,
40,30/07/2014,,eey9,2,9,69.2,1.8,1,,,,
40,30/07/2014,,eey9,2,10,72.2,2.3,1,,,,
40,30/07/2014,,eey9,2,11,78,2.1,1,,,,
40,30/07/2014,,eey9,2,12,77.6,2.5,1,,,,
40,30/07/2014,,eey9,2,13,68.9,2.8,0,,,,
40,30/07/2014,,eey9,2,14,58.8,2.8,0,,,,
40,30/07/2014,,eey9,2,15,46.3,1.2,0,,,,
40,08/08/2014,,eey9,2,0,,,,21,260,,
40,08/08/2014,,eey9,2,9,69.2,1.8,1,,,,
40,08/08/2014,,eey9,2,10,72.2,2.3,1,,,,
40,08/08/2014,,eey9,2,11,78,2.1,1,,,,
40,08/08/2014,,eey9,2,12,77.6,2.5,1,,,,
40,08/08/2014,,eey9,2,13,70.9,3.1,1,,,,
40,08/08/2014,,eey9,2,14,67.4,2.9,1,,,,
40,08/08/2014,,eey9,2,15,71.4,2.9,0,,,,
40,08/08/2014,,eey9,2,16,52.7,0.7,0,,,,
40,17/08/2014,,eey9,2,0,,,,20,255,,
40,17/08/2014,,eey9,2,9,69.2,1.8,1,,,,
40,17/08/2014,,eey9,2,10,72.2,2.3,1,,,,
40,17/08/2014,,eey9,2,11,78,2.1,1,,,,
40,17/08/2014,,eey9,2,12,77.6,2.5,1,,,,
40,17/08/2014,,eey9,2,13,70.9,3.1,1,,,,
40,17/08/2014,,eey9,2,14,67.4,2.9,1,,,,
40,17/08/2014,,eey9,2,15,66.6,3,1,,,,
40,17/08/2014,,eey9,2,16,63,2.7,0,,,,
40,17/08/2014,,eey9,2,17,41.2,1.6,0,,,,
40,23/08/2014,,eey9,2,0,,,,24,278,,
40,23/08/2014,,eey9,2,9,69.2,1.8,1,,,,
40,23/08/2014,,eey9,2,10,72.2,2.3,1,,,,
40,23/08/2014,,eey9,2,11,78,2.1,1,,,,
40,23/08/2014,,eey9,2,12,77.6,2.5,1,,,,
40,23/08/2014,,eey9,2,13,70.9,3.1,1,,,,
40,23/08/2014,,eey9,2,14,67.4,2.9,1,,,,
40,23/08/2014,,eey9,2,15,66.6,3,1,,,,
40,23/08/2014,,eey9,2,16,67.7,2.9,1,,,,
40,23/08/2014,,eey9,2,17,48.8,2.4,0,,,,
40,23/08/2014,,eey9,2,18,17.9,0.2,0,,,,
40,26/08/2014,,eey9,2,0,,,,21,284,,
40,26/08/2014,,eey9,2,9,69.2,1.8,1,,,,
40,26/08/2014,,eey9,2,10,72.2,2.3,1,,,,
40,26/08/2014,,eey9,2,11,78,2.1,1,,,,
40,26/08/2014,,eey9,2,12,77.6,2.5,1,,,,
40,26/08/2014,,eey9,2,13,70.9,3.1,1,,,,
40,26/08/2014,,eey9,2,14,67.4,2.9,1,,,,
40,26/08/2014,,eey9,2,15,66.6,3,1,,,,
40,26/08/2014,,eey9,2,16,67.7,2.9,1,,,,
40,26/08/2014,,eey9,2,17,52.4,1.5,0,,,,
40,26/08/2014,,eey9,2,18,24.6,0.5,0,,,,
40,01/09/2014,,eey9,2,0,,,,16,302,,
40,01/09/2014,,eey9,2,9,69.2,1.8,1,,,,
40,01/09/2014,,eey9,2,10,72.2,2.3,1,,,,
40,01/09/2014,,eey9,2,11,78,2.1,1,,,,
40,01/09/2014,,eey9,2,12,77.6,2.5,1,,,,
40,01/09/2014,,eey9,2,13,70.9,3.1,1,,,,
40,01/09/2014,,eey9,2,14,67.4,2.9,1,,,,
40,01/09/2014,,eey9,2,15,66.6,3,1,,,,
40,01/09/2014,,eey9,2,16,67.7,2.9,1,,,,
40,01/09/2014,,eey9,2,17,55,2.9,0,,,,
40,01/09/2014,,eey9,2,18,36.5,1,0,,,,
40,13/09/2014,,eey9,2,0,,,,14,304,,
40,13/09/2014,,eey9,2,9,69.2,1.8,1,,,,
40,13/09/2014,,eey9,2,10,72.2,2.3,1,,,,
40,13/09/2014,,eey9,2,11,78,2.1,1,,,,
40,13/09/2014,,eey9,2,12,77.6,2.5,1,,,,
40,13/09/2014,,eey9,2,13,70.9,3.1,1,,,,
40,13/09/2014,,eey9,2,14,67.4,2.9,1,,,,
40,13/09/2014,,eey9,2,15,66.6,3,1,,,,
40,13/09/2014,,eey9,2,16,67.7,2.9,1,,,,
40,13/09/2014,,eey9,2,17,55.9,2.8,0,,,,
40,13/09/2014,,eey9,2,18,43.2,1.2,0,,,,
40,17/09/2014,,eey9,2,0,,,,15,317,,
40,17/09/2014,,eey9,2,13,70.9,3.1,1,,,,
40,17/09/2014,,eey9,2,14,67.4,2.9,1,,,,
40,17/09/2014,,eey9,2,15,66.6,3,1,,,,
40,17/09/2014,,eey9,2,16,67.7,2.9,1,,,,
40,17/09/2014,,eey9,2,17,57,2.6,0,,,,
40,17/09/2014,,eey9,2,18,46.7,1.4,0,,,,
40,17/09/2014,,eey9,2,19,9.5,0.2,0,,,,
40,23/09/2014,,eey9,2,0,,,,15,295,,
